Reference_Species	Query_Species	dN	dS	dNdS	Reference_Gene	Query_gene
bdis_ABR2	osat_cds	0.0582	0.3596	0.1619	Brdisv1ABR21032846m	Os08t0562100-01
bdis_ABR2	osat_cds	0.0931	1.0096	0.0922	Brdisv1ABR21007199m	Os06t0257600-01
bdis_ABR2	osat_cds	0.2759	0.5244	0.5262	Brdisv1ABR21034758m	Os10t0321700-01
bdis_ABR2	osat_cds	0.2133	0.7935	0.2688	Brdisv1ABR21043879m	Os04t0631800-00
bdis_ABR2	osat_cds	0.1426	0.4801	0.2971	Brdisv1ABR21006792m	Os06t0493801-00
bdis_ABR2	osat_cds	0.3574	0.9298	0.3844	Brdisv1ABR21027485m	Os06t0222900-01
bdis_ABR2	osat_cds	0.0388	0.6154	0.0630	Brdisv1ABR21002650m	Os03t0568500-01
bdis_ABR2	osat_cds	0.0810	1.0638	0.0761	Brdisv1ABR21041875m	Os04t0448300-01
bdis_ABR2	osat_cds	0.1205	0.5375	0.2241	Brdisv1ABR21002453m	Os03t0611200-01
bdis_ABR2	osat_cds	0.0499	0.4452	0.1121	Brdisv1ABR21018425m	Os05t0154900-01
bdis_ABR2	osat_cds	0.1214	1.2216	0.0994	Brdisv1ABR21030581m	Os12t0115500-01
bdis_ABR2	osat_cds	0.0589	0.5666	0.1040	Brdisv1ABR21006954m	Os06t0300300-01
bdis_ABR2	osat_cds	0.1369	0.4978	0.2751	Brdisv1ABR21045769m	Os01t0516700-01
bdis_ABR2	osat_cds	0.5319	0.2712	1.9616	Brdisv1ABR21044122m	Os04t0658200-01
bdis_ABR2	osat_cds	0.0623	0.8057	0.0773	Brdisv1ABR21007682m	Os07t0155100-01
bdis_ABR2	osat_cds	0.2696	0.6021	0.4478	Brdisv1ABR21016773m	Os05t0478700-00
bdis_ABR2	osat_cds	0.2341	0.9021	0.2595	Brdisv1ABR21029794m	Os12t0153700-00
bdis_ABR2	osat_cds	0.1989	0.7196	0.2764	Brdisv1ABR21009627m	Os06t0332800-01
bdis_ABR2	osat_cds	0.2876	0.2526	1.1387	Brdisv1ABR21029127m	Os05t0269500-01
bdis_ABR2	osat_cds	0.1891	1.4469	0.1307	Brdisv1ABR21044959m	Os04t0464100-01
bdis_ABR2	osat_cds	0.2161	1.1393	0.1897	Brdisv1ABR21008499m	Os06t0109100-00
bdis_ABR2	osat_cds	0.0482	1.0645	0.0452	Brdisv1ABR21005645m	Os06t0683400-02
bdis_ABR2	osat_cds	0.2190	1.0136	0.2160	Brdisv1ABR21043442m	Os02t0700300-01
bdis_ABR2	osat_cds	0.2368	0.1498	1.5812	Brdisv1ABR21000093m	Os03t0859500-01
bdis_ABR2	osat_cds	0.0519	0.9622	0.0539	Brdisv1ABR21045643m	Os07t0413800-01
bdis_ABR2	osat_cds	0.2116	0.1429	1.4802	Brdisv1ABR21009667m	Os07t0119000-01
bdis_ABR2	osat_cds	0.0578	0.7869	0.0735	Brdisv1ABR21001594m	Os03t0727000-02
bdis_ABR2	osat_cds	0.1172	0.8915	0.1314	Brdisv1ABR21037913m	Os02t0552400-00
bdis_ABR2	osat_cds	0.2589	1.1200	0.2311	Brdisv1ABR21012976m	Os10t0512400-01
bdis_ABR2	osat_cds	0.1094	1.7161	0.0637	Brdisv1ABR21034147m	Os08t0286100-00
bdis_ABR2	osat_cds	0.0871	0.4801	0.1814	Brdisv1ABR21020417m	Os01t0680400-01
bdis_ABR2	osat_cds	0.1581	0.4342	0.3642	Brdisv1ABR21016552m	Os05t0506200-01
bdis_ABR2	osat_cds	0.2038	0.8336	0.2445	Brdisv1ABR21030063m	Os12t0174200-01
bdis_ABR2	osat_cds	0.1024	0.6630	0.1545	Brdisv1ABR21043520m	Os04t0606200-01
bdis_ABR2	osat_cds	0.2153	0.7061	0.3050	Brdisv1ABR21032070m	Os02t0198800-01
bdis_ABR2	osat_cds	0.1348	0.4978	0.2708	Brdisv1ABR21006499m	Os06t0523300-01
bdis_ABR2	osat_cds	0.1305	0.5104	0.2556	Brdisv1ABR21015221m	Os01t0323300-00
bdis_ABR2	osat_cds	0.0819	0.7746	0.1058	Brdisv1ABR21021503m	Os01t0799500-01
bdis_ABR2	osat_cds	0.2019	0.8984	0.2248	Brdisv1ABR21035909m	Os10t0562100-01
bdis_ABR2	osat_cds	0.0995	0.6898	0.1442	Brdisv1ABR21023271m	Os01t0970900-01
bdis_ABR2	osat_cds	0.1536	0.4931	0.3116	Brdisv1ABR21042153m	Os04t0480300-01
bdis_ABR2	osat_cds	0.0177	1.0052	0.0176	Brdisv1ABR21029131m	Os09t0526300-00
bdis_ABR2	osat_cds	0.9517	1.4913	0.6382	Brdisv1ABR21030888m	Os06t0359400-01
bdis_ABR2	osat_cds	0.0365	0.4133	0.0884	Brdisv1ABR21003170m	Os07t0659400-00
bdis_ABR2	osat_cds	0.0949	0.5003	0.1898	Brdisv1ABR21004033m	Os07t0569700-01
bdis_ABR2	osat_cds	0.0808	0.2546	0.3172	Brdisv1ABR21011675m	Os03t0219200-01
bdis_ABR2	osat_cds	0.0736	0.5716	0.1287	Brdisv1ABR21020081m	Os01t0634900-00
bdis_ABR2	osat_cds	0.2241	0.4993	0.4488	Brdisv1ABR21001645m	Os03t0722100-01
bdis_ABR2	osat_cds	0.0590	0.6580	0.0897	Brdisv1ABR21016582m	Os05t0500450-00
bdis_ABR2	osat_cds	0.0828	0.5688	0.1455	Brdisv1ABR21030484m	Os05t0128400-01
bdis_ABR2	osat_cds	0.0483	0.6131	0.0787	Brdisv1ABR21042686m	Os04t0525600-01
bdis_ABR2	osat_cds	0.1404	0.6912	0.2031	Brdisv1ABR21019834m	Os01t0612600-01
bdis_ABR2	osat_cds	0.1023	0.4672	0.2189	Brdisv1ABR21019124m	Os05t0110300-01
bdis_ABR2	osat_cds	0.1580	0.7237	0.2183	Brdisv1ABR21028810m	Os09t0495200-01
bdis_ABR2	osat_cds	0.0769	0.4406	0.1746	Brdisv1ABR21008541m	Os06t0103900-01
bdis_ABR2	osat_cds	0.0394	1.3270	0.0297	Brdisv1ABR21023519m	Os02t0327100-01
bdis_ABR2	osat_cds	0.2629	198.1553	0.0013	Brdisv1ABR21046060m	Os04t0173800-01
bdis_ABR2	osat_cds	0.2648	0.7850	0.3373	Brdisv1ABR21024786m	Os09t0121050-00
bdis_ABR2	osat_cds	0.0634	1.3388	0.0473	Brdisv1ABR21005712m	Os06t0691200-01
bdis_ABR2	osat_cds	0.3111	0.4204	0.7400	Brdisv1ABR21017699m	Os05t0293500-01
bdis_ABR2	osat_cds	0.0711	0.5578	0.1274	Brdisv1ABR21042178m	Os04t0482000-01
bdis_ABR2	osat_cds	0.1185	0.5685	0.2084	Brdisv1ABR21013186m	Os06t0711100-02
bdis_ABR2	osat_cds	0.0975	0.3891	0.2506	Brdisv1ABR21046896m	Os02t0818000-01
bdis_ABR2	osat_cds	0.0330	0.4257	0.0774	Brdisv1ABR21005699m	Os06t0687800-01
bdis_ABR2	osat_cds	0.0641	0.6106	0.1050	Brdisv1ABR21003304m	Os07t0640200-01
bdis_ABR2	osat_cds	0.1446	0.7068	0.2046	Brdisv1ABR21027383m	Os10t0390100-02
bdis_ABR2	osat_cds	0.2221	0.9801	0.2266	Brdisv1ABR21010518m	Os03t0334200-01
bdis_ABR2	osat_cds	0.1292	0.5490	0.2353	Brdisv1ABR21010303m	Os03t0195800-01
bdis_ABR2	osat_cds	0.3567	0.5017	0.7110	Brdisv1ABR21021308m	Os01t0773400-00
bdis_ABR2	osat_cds	0.0836	0.6640	0.1260	Brdisv1ABR21007228m	Os06t0252300-01
bdis_ABR2	osat_cds	0.3505	1.2301	0.2849	Brdisv1ABR21036198m	Os05t0209400-01
bdis_ABR2	osat_cds	0.3380	0.3617	0.9344	Brdisv1ABR21027744m	Os05t0389400-01
bdis_ABR2	osat_cds	0.0823	0.9079	0.0906	Brdisv1ABR21035530m	Os10t0510300-01
bdis_ABR2	osat_cds	0.0644	1.2125	0.0531	Brdisv1ABR21010878m	Os03t0292800-01
bdis_ABR2	osat_cds	0.1215	0.8817	0.1378	Brdisv1ABR21007385m	Os05t0106700-00
bdis_ABR2	osat_cds	0.4110	1.1129	0.3693	Brdisv1ABR21020298m	Os01t0575400-00
bdis_ABR2	osat_cds	0.0898	0.9626	0.0932	Brdisv1ABR21019363m	Os01t0547600-01
bdis_ABR2	osat_cds	0.0713	0.3902	0.1827	Brdisv1ABR21014953m	Os01t0279400-01
bdis_ABR2	osat_cds	0.1054	0.8943	0.1178	Brdisv1ABR21006805m	Os02t0709600-01
bdis_ABR2	osat_cds	0.0950	0.9276	0.1024	Brdisv1ABR21011435m	Os03t0238300-01
bdis_ABR2	osat_cds	0.0552	0.6144	0.0898	Brdisv1ABR21046164m	Os06t0472400-01
bdis_ABR2	osat_cds	0.0664	0.5453	0.1219	Brdisv1ABR21000556m	Os03t0821700-01
bdis_ABR2	osat_cds	0.2567	0.5590	0.4592	Brdisv1ABR21017471m	Os06t0538200-01
bdis_ABR2	osat_cds	0.0401	1.2760	0.0314	Brdisv1ABR21024356m	Os12t0530000-01
bdis_ABR2	osat_cds	0.0584	0.9115	0.0641	Brdisv1ABR21010291m	Os03t0360600-00
bdis_ABR2	osat_cds	0.0364	0.3655	0.0996	Brdisv1ABR21019525m	Os01t0575500-01
bdis_ABR2	osat_cds	0.0811	0.6232	0.1301	Brdisv1ABR21031244m	Os02t0132500-01
bdis_ABR2	osat_cds	1.1830	0.9177	1.2891	Brdisv1ABR21023775m	Os09t0339601-01
bdis_ABR2	osat_cds	0.0897	0.3517	0.2551	Brdisv1ABR21009095m	Os07t0179400-01
bdis_ABR2	osat_cds	0.1447	1.4171	0.1021	Brdisv1ABR21002854m	Os10t0320100-01
bdis_ABR2	osat_cds	0.1166	0.5245	0.2222	Brdisv1ABR21023103m	Os01t0951400-01
bdis_ABR2	osat_cds	0.1288	0.4236	0.3041	Brdisv1ABR21044261m	Os08t0133700-00
bdis_ABR2	osat_cds	0.0254	0.6660	0.0382	Brdisv1ABR21040102m	Os02t0757900-01
bdis_ABR2	osat_cds	0.1555	0.4837	0.3214	Brdisv1ABR21042431m	Os04t0502900-01
bdis_ABR2	osat_cds	0.1335	0.4992	0.2674	Brdisv1ABR21037552m	Os02t0491400-01
bdis_ABR2	osat_cds	0.0528	3.3704	0.0157	Brdisv1ABR21021166m	Os03t0599800-01
bdis_ABR2	osat_cds	0.0394	0.5557	0.0709	Brdisv1ABR21038932m	Os02t0678400-01
bdis_ABR2	osat_cds	0.2251	0.5993	0.3755	Brdisv1ABR21015808m	Os05t0574000-00
bdis_ABR2	osat_cds	0.0239	0.6002	0.0398	Brdisv1ABR21023119m	Os07t0506000-01
bdis_ABR2	osat_cds	0.0527	0.5510	0.0957	Brdisv1ABR21021479m	Os01t0796400-01
bdis_ABR2	osat_cds	0.2127	0.4073	0.5221	Brdisv1ABR21020611m	Os01t0706400-01
bdis_ABR2	osat_cds	0.0612	0.3880	0.1577	Brdisv1ABR21006109m	Os06t0614300-01
bdis_ABR2	osat_cds	0.0866	1.1058	0.0783	Brdisv1ABR21016955m	Os05t0458500-00
bdis_ABR2	osat_cds	0.0934	0.5300	0.1762	Brdisv1ABR21020221m	Os01t0657000-01
bdis_ABR2	osat_cds	0.0990	0.9930	0.0997	Brdisv1ABR21012491m	Os01t0526100-01
bdis_ABR2	osat_cds	0.2308	0.5063	0.4558	Brdisv1ABR21033377m	Os08t0174800-01
bdis_ABR2	osat_cds	0.1825	0.5254	0.3473	Brdisv1ABR21028289m	Os09t0431200-01
bdis_ABR2	osat_cds	0.0791	0.0090	8.8363	Brdisv1ABR21029413m	Os03t0119900-01
bdis_ABR2	osat_cds	0.1150	0.3729	0.3084	Brdisv1ABR21011963m	Os03t0198900-01
bdis_ABR2	osat_cds	0.0704	0.4294	0.1640	Brdisv1ABR21011581m	Os03t0232900-01
bdis_ABR2	osat_cds	0.0690	0.4261	0.1619	Brdisv1ABR21025802m	Os05t0255600-01
bdis_ABR2	osat_cds	0.0450	0.5260	0.0855	Brdisv1ABR21017534m	Os05t0387200-01
bdis_ABR2	osat_cds	0.1107	0.8604	0.1287	Brdisv1ABR21032958m	Os08t0103600-01
bdis_ABR2	osat_cds	0.2949	1.8041	0.1635	Brdisv1ABR21034904m	Os10t0427300-02
bdis_ABR2	osat_cds	0.0677	0.5630	0.1202	Brdisv1ABR21033111m	Os08t0122000-01
bdis_ABR2	osat_cds	0.0601	0.3971	0.1513	Brdisv1ABR21026074m	Os11t0572700-01
bdis_ABR2	osat_cds	0.0929	1.0566	0.0879	Brdisv1ABR21021718m	Os05t0474400-01
bdis_ABR2	osat_cds	0.0397	0.4504	0.0881	Brdisv1ABR21007567m	Os06t0208300-01
bdis_ABR2	osat_cds	0.0289	0.7252	0.0398	Brdisv1ABR21024503m	Os12t0500700-01
bdis_ABR2	osat_cds	0.2001	1.9638	0.1019	Brdisv1ABR21022682m	Os01t0921000-01
bdis_ABR2	osat_cds	0.2259	0.7807	0.2893	Brdisv1ABR21040734m	Os04t0106500-00
bdis_ABR2	osat_cds	0.0665	0.3920	0.1695	Brdisv1ABR21042197m	Os04t0482800-01
bdis_ABR2	osat_cds	0.0957	1.0249	0.0934	Brdisv1ABR21044729m	Os05t0195200-01
bdis_ABR2	osat_cds	0.5602	1.0119	0.5536	Brdisv1ABR21024528m	Os11t0684700-01
bdis_ABR2	osat_cds	0.1784	0.4525	0.3943	Brdisv1ABR21010690m	Os03t0313300-01
bdis_ABR2	osat_cds	0.0664	0.4276	0.1553	Brdisv1ABR21014225m	Os01t0209400-01
bdis_ABR2	osat_cds	0.1759	0.5140	0.3423	Brdisv1ABR21020534m	Os01t0694100-01
bdis_ABR2	osat_cds	0.0334	0.7397	0.0452	Brdisv1ABR21043418m	Os04t0598200-00
bdis_ABR2	osat_cds	0.1417	1.3525	0.1048	Brdisv1ABR21012138m	Os03t0185700-01
bdis_ABR2	osat_cds	0.5720	0.4025	1.4211	Brdisv1ABR21039016m	Os01t0927500-02
bdis_ABR2	osat_cds	0.1371	3.5145	0.0390	Brdisv1ABR21013970m	Os01t0179600-01
bdis_ABR2	osat_cds	0.2692	0.2652	1.0151	Brdisv1ABR21008907m	Os01t0140700-00
bdis_ABR2	osat_cds	0.1448	1.0895	0.1329	Brdisv1ABR21020570m	Os01t0699500-01
bdis_ABR2	osat_cds	0.3847	1.5861	0.2426	Brdisv1ABR21037851m	Os02t0542500-01
bdis_ABR2	osat_cds	0.1558	0.5649	0.2759	Brdisv1ABR21018946m	Os05t0131900-01
bdis_ABR2	osat_cds	0.3454	0.3760	0.9186	Brdisv1ABR21007287m	Os02t0760200-01
bdis_ABR2	osat_cds	0.0659	0.4688	0.1405	Brdisv1ABR21041877m	Os04t0448600-01
bdis_ABR2	osat_cds	0.0396	0.4454	0.0889	Brdisv1ABR21008152m	Os06t0129400-02
bdis_ABR2	osat_cds	0.1783	2.1638	0.0824	Brdisv1ABR21044250m	Os04t0667400-01
bdis_ABR2	osat_cds	0.0441	0.4048	0.1091	Brdisv1ABR21038069m	Os02t0577100-01
bdis_ABR2	osat_cds	0.0563	0.5482	0.1027	Brdisv1ABR21022761m	Os01t0926300-01
bdis_ABR2	osat_cds	0.0666	0.4256	0.1564	Brdisv1ABR21000480m	Os03t0827700-01
bdis_ABR2	osat_cds	0.0809	0.5286	0.1530	Brdisv1ABR21009042m	Os07t0185200-01
bdis_ABR2	osat_cds	0.1268	0.5390	0.2353	Brdisv1ABR21023594m	Os10t0498000-01
bdis_ABR2	osat_cds	0.2086	0.3893	0.5359	Brdisv1ABR21043944m	Os04t0636600-02
bdis_ABR2	osat_cds	0.1355	0.6154	0.2203	Brdisv1ABR21037498m	Os02t0469900-01
bdis_ABR2	osat_cds	0.0653	0.5494	0.1188	Brdisv1ABR21042492m	Os04t0509000-01
bdis_ABR2	osat_cds	0.0467	3.1932	0.0146	Brdisv1ABR21004080m	Os07t0567700-01
bdis_ABR2	osat_cds	0.4990	0.5643	0.8843	Brdisv1ABR21030847m	Os08t0205150-01
bdis_ABR2	osat_cds	0.0932	0.3644	0.2558	Brdisv1ABR21007305m	Os06t0238300-01
bdis_ABR2	osat_cds	0.0996	0.4949	0.2013	Brdisv1ABR21031689m	Os05t0295800-02
bdis_ABR2	osat_cds	0.0815	0.5186	0.1571	Brdisv1ABR21017038m	Os05t0443800-01
bdis_ABR2	osat_cds	0.0431	0.4523	0.0953	Brdisv1ABR21022520m	Os01t0908400-01
bdis_ABR2	osat_cds	0.5324	0.3844	1.3849	Brdisv1ABR21025899m	Os12t0161500-01
bdis_ABR2	osat_cds	0.0583	0.3967	0.1470	Brdisv1ABR21041605m	Os04t0423700-01
bdis_ABR2	osat_cds	0.0769	0.6804	0.1130	Brdisv1ABR21040071m	Os02t0761400-01
bdis_ABR2	osat_cds	0.0689	2.0544	0.0336	Brdisv1ABR21046486m	Os10t0554200-01
bdis_ABR2	osat_cds	0.0794	0.3696	0.2149	Brdisv1ABR21003341m	Os07t0637000-01
bdis_ABR2	osat_cds	0.1036	0.7819	0.1325	Brdisv1ABR21016603m	Os08t0189300-01
bdis_ABR2	osat_cds	0.1360	0.4362	0.3118	Brdisv1ABR21008520m	Os06t0107000-01
bdis_ABR2	osat_cds	0.1871	1.1955	0.1565	Brdisv1ABR21014290m	Os01t0218100-01
bdis_ABR2	osat_cds	0.1766	0.6532	0.2704	Brdisv1ABR21030646m	Os11t0106800-00
bdis_ABR2	osat_cds	0.0559	0.7306	0.0765	Brdisv1ABR21038349m	Os02t0612100-01
bdis_ABR2	osat_cds	0.0704	0.4420	0.1594	Brdisv1ABR21020775m	Os01t0725800-01
bdis_ABR2	osat_cds	0.0177	0.3753	0.0471	Brdisv1ABR21023459m	Os12t0638700-01
bdis_ABR2	osat_cds	0.0784	0.5617	0.1396	Brdisv1ABR21010970m	Os03t0283100-01
bdis_ABR2	osat_cds	0.0904	0.4179	0.2164	Brdisv1ABR21010114m	Os03t0386800-01
bdis_ABR2	osat_cds	0.0280	0.3707	0.0755	Brdisv1ABR21042121m	Os04t0476100-01
bdis_ABR2	osat_cds	0.0491	0.4883	0.1006	Brdisv1ABR21005189m	Os06t0644600-01
bdis_ABR2	osat_cds	0.0371	0.4256	0.0872	Brdisv1ABR21036249m	Os08t0398000-01
bdis_ABR2	osat_cds	0.1183	1.5142	0.0781	Brdisv1ABR21041273m	Os04t0386700-01
bdis_ABR2	osat_cds	0.1169	0.4213	0.2774	Brdisv1ABR21012704m	Os03t0137500-01
bdis_ABR2	osat_cds	0.1041	0.4376	0.2380	Brdisv1ABR21002543m	Os03t0598200-01
bdis_ABR2	osat_cds	0.0545	0.6488	0.0840	Brdisv1ABR21041061m	Os04t0252200-02
bdis_ABR2	osat_cds	0.1126	1.0073	0.1117	Brdisv1ABR21020813m	Os05t0530500-02
bdis_ABR2	osat_cds	0.0357	0.6431	0.0555	Brdisv1ABR21022420m	Os01t0897700-01
bdis_ABR2	osat_cds	0.1102	1.0901	0.1011	Brdisv1ABR21025022m	Os11t0704000-00
bdis_ABR2	osat_cds	0.0853	0.7106	0.1200	Brdisv1ABR21005762m	Os06t0694600-00
bdis_ABR2	osat_cds	0.0423	0.9559	0.0443	Brdisv1ABR21039222m	Os02t0716800-01
bdis_ABR2	osat_cds	0.5563	0.9107	0.6109	Brdisv1ABR21027033m	Os10t0527601-00
bdis_ABR2	osat_cds	0.0567	0.4241	0.1337	Brdisv1ABR21001189m	Os03t0765800-00
bdis_ABR2	osat_cds	0.2126	0.5493	0.3870	Brdisv1ABR21003342m	Os07t0643800-01
bdis_ABR2	osat_cds	0.0993	0.5836	0.1701	Brdisv1ABR21044422m	Os09t0352400-01
bdis_ABR2	osat_cds	0.3272	0.4793	0.6826	Brdisv1ABR21003411m	Os07t0631300-01
bdis_ABR2	osat_cds	0.2956	0.5314	0.5563	Brdisv1ABR21013790m	Os01t0162300-01
bdis_ABR2	osat_cds	0.0487	0.4371	0.1114	Brdisv1ABR21030662m	Os03t0817900-01
bdis_ABR2	osat_cds	0.0316	0.4169	0.0757	Brdisv1ABR21008443m	Os06t0136500-01
bdis_ABR2	osat_cds	0.1874	0.8834	0.2122	Brdisv1ABR21026004m	Os11t0581900-01
bdis_ABR2	osat_cds	0.0841	0.3989	0.2109	Brdisv1ABR21039039m	Os02t0694800-01
bdis_ABR2	osat_cds	0.0394	0.3841	0.1026	Brdisv1ABR21040593m	Os06t0182500-01
bdis_ABR2	osat_cds	0.7121	1.1059	0.6439	Brdisv1ABR21008155m	Os12t0455000-01
bdis_ABR2	osat_cds	0.3735	0.9417	0.3966	Brdisv1ABR21002250m	Os12t0616800-01
bdis_ABR2	osat_cds	0.0503	0.8278	0.0608	Brdisv1ABR21024300m	Os12t0538600-00
bdis_ABR2	osat_cds	0.6569	0.8107	0.8103	Brdisv1ABR21044519m	Os11t0539600-00
bdis_ABR2	osat_cds	0.3406	0.7474	0.4557	Brdisv1ABR21034357m	Os08t0163500-01
bdis_ABR2	osat_cds	0.0604	0.4471	0.1351	Brdisv1ABR21041003m	Os04t0276600-01
bdis_ABR2	osat_cds	0.1383	0.4303	0.3213	Brdisv1ABR21037033m	Os08t0521400-03
bdis_ABR2	osat_cds	0.2085	0.7033	0.2964	Brdisv1ABR21006136m	Os02t0197200-01
bdis_ABR2	osat_cds	0.1515	1.1315	0.1339	Brdisv1ABR21029152m	Os09t0528200-01
bdis_ABR2	osat_cds	0.0451	0.4369	0.1033	Brdisv1ABR21039841m	Os02t0732700-01
bdis_ABR2	osat_cds	0.1361	0.5897	0.2307	Brdisv1ABR21007265m	Os06t0245900-01
bdis_ABR2	osat_cds	0.2103	0.4725	0.4451	Brdisv1ABR21021321m	Os01t0775100-01
bdis_ABR2	osat_cds	0.0578	0.6851	0.0844	Brdisv1ABR21006544m	Os06t0531600-01
bdis_ABR2	osat_cds	0.1387	0.4350	0.3190	Brdisv1ABR21012470m	Os03t0158300-01
bdis_ABR2	osat_cds	0.4533	1.1306	0.4010	Brdisv1ABR21040551m	Os11t0644600-00
bdis_ABR2	osat_cds	0.3942	1.4609	0.2699	Brdisv1ABR21018717m	Os02t0118500-00
bdis_ABR2	osat_cds	0.1031	0.6173	0.1670	Brdisv1ABR21037949m	Os02t0557100-01
bdis_ABR2	osat_cds	0.1824	0.5773	0.3160	Brdisv1ABR21001353m	Os03t0750000-01
bdis_ABR2	osat_cds	0.0810	0.5780	0.1401	Brdisv1ABR21037877m	Os02t0550700-01
bdis_ABR2	osat_cds	0.2637	0.6918	0.3812	Brdisv1ABR21033379m	Os08t0174800-01
bdis_ABR2	osat_cds	0.0533	0.4337	0.1229	Brdisv1ABR21020962m	Os01t0744300-01
bdis_ABR2	osat_cds	0.0847	0.5420	0.1563	Brdisv1ABR21022226m	Os01t0875700-01
bdis_ABR2	osat_cds	0.0571	0.6382	0.0895	Brdisv1ABR21035743m	Os10t0545300-01
bdis_ABR2	osat_cds	0.3817	5.0533	0.0755	Brdisv1ABR21004840m	Os07t0440100-00
bdis_ABR2	osat_cds	0.4981	0.8652	0.5757	Brdisv1ABR21040700m	Os06t0624000-00
bdis_ABR2	osat_cds	0.0593	0.5934	0.0999	Brdisv1ABR21032878m	Os08t0564500-01
bdis_ABR2	osat_cds	0.1665	1.0387	0.1603	Brdisv1ABR21030551m	Os12t0120500-01
bdis_ABR2	osat_cds	0.3987	1.5594	0.2557	Brdisv1ABR21013459m	Os01t0127600-01
bdis_ABR2	osat_cds	0.0269	0.6985	0.0385	Brdisv1ABR21026473m	Os11t0455800-01
bdis_ABR2	osat_cds	0.1526	0.5752	0.2653	Brdisv1ABR21010216m	Os03t0370900-02
bdis_ABR2	osat_cds	0.0670	1.3069	0.0513	Brdisv1ABR21028762m	Os09t0491756-01
bdis_ABR2	osat_cds	0.1114	0.4602	0.2421	Brdisv1ABR21042160m	Os04t0481100-02
bdis_ABR2	osat_cds	0.0588	0.3758	0.1564	Brdisv1ABR21032567m	Os02t0274100-01
bdis_ABR2	osat_cds	0.1000	1.6104	0.0621	Brdisv1ABR21011436m	Os03t0237950-00
bdis_ABR2	osat_cds	0.1007	0.2793	0.3604	Brdisv1ABR21046088m	Os01t0950866-00
bdis_ABR2	osat_cds	0.6401	0.7287	0.8785	Brdisv1ABR21000329m	Os02t0612000-01
bdis_ABR2	osat_cds	0.0670	0.5594	0.1197	Brdisv1ABR21001530m	Os03t0733400-01
bdis_ABR2	osat_cds	0.3396	0.8593	0.3952	Brdisv1ABR21002388m	Os03t0622100-01
bdis_ABR2	osat_cds	0.1108	0.5727	0.1934	Brdisv1ABR21033469m	Os08t0167500-02
bdis_ABR2	osat_cds	0.4084	0.8621	0.4738	Brdisv1ABR21000368m	Os12t0170400-01
bdis_ABR2	osat_cds	0.1036	1.2646	0.0819	Brdisv1ABR21001680m	Os05t0372200-00
bdis_ABR2	osat_cds	0.1168	0.5191	0.2250	Brdisv1ABR21007442m	Os06t0223700-01
bdis_ABR2	osat_cds	0.3461	0.3432	1.0086	Brdisv1ABR21029330m	Os08t0550700-00
bdis_ABR2	osat_cds	0.0966	0.4966	0.1945	Brdisv1ABR21019641m	Os01t0589900-00
bdis_ABR2	osat_cds	0.0996	0.3868	0.2574	Brdisv1ABR21001714m	Os03t0701900-01
bdis_ABR2	osat_cds	0.0742	0.3731	0.1988	Brdisv1ABR21037304m	Os08t0546700-01
bdis_ABR2	osat_cds	0.0376	0.7650	0.0491	Brdisv1ABR21038016m	Os02t0565500-01
bdis_ABR2	osat_cds	0.2231	0.7907	0.2821	Brdisv1ABR21026782m	Os03t0821200-00
bdis_ABR2	osat_cds	0.0766	1.0730	0.0714	Brdisv1ABR21032211m	Os02t0218400-01
bdis_ABR2	osat_cds	0.0778	0.4021	0.1934	Brdisv1ABR21031042m	Os02t0120900-01
bdis_ABR2	osat_cds	0.2150	2.0248	0.1062	Brdisv1ABR21006497m	Os06t0521400-00
bdis_ABR2	osat_cds	0.0654	0.8524	0.0767	Brdisv1ABR21017491m	Os05t0392050-00
bdis_ABR2	osat_cds	0.0440	0.5604	0.0786	Brdisv1ABR21043610m	Os04t0611500-01
bdis_ABR2	osat_cds	0.0292	0.3689	0.0791	Brdisv1ABR21001956m	Os03t0689300-01
bdis_ABR2	osat_cds	0.0255	0.4273	0.0598	Brdisv1ABR21024175m	Os12t0560700-01
bdis_ABR2	osat_cds	0.2870	0.4884	0.5877	Brdisv1ABR21007059m	Os12t0293100-01
bdis_ABR2	osat_cds	0.2751	0.8667	0.3174	Brdisv1ABR21007502m	Os06t0218000-00
bdis_ABR2	osat_cds	0.1061	0.4168	0.2545	Brdisv1ABR21000373m	Os03t0837800-01
bdis_ABR2	osat_cds	0.0947	0.5429	0.1745	Brdisv1ABR21013738m	Os01t0101300-01
bdis_ABR2	osat_cds	0.0545	0.5293	0.1030	Brdisv1ABR21006222m	Os06t0602700-01
bdis_ABR2	osat_cds	0.0672	0.5461	0.1231	Brdisv1ABR21006202m	Os06t0604600-01
bdis_ABR2	osat_cds	0.1518	0.9483	0.1600	Brdisv1ABR21021924m	Os01t0850000-01
bdis_ABR2	osat_cds	0.3466	3.0560	0.1134	Brdisv1ABR21035353m	Os04t0364800-00
bdis_ABR2	osat_cds	0.0824	0.8938	0.0922	Brdisv1ABR21039212m	Os02t0715300-01
bdis_ABR2	osat_cds	0.0694	0.5204	0.1333	Brdisv1ABR21039106m	Os02t0702600-01
bdis_ABR2	osat_cds	0.0948	2.3496	0.0404	Brdisv1ABR21035387m	Os01t0328400-01
bdis_ABR2	osat_cds	0.0757	1.1364	0.0666	Brdisv1ABR21024408m	Os12t0515500-01
bdis_ABR2	osat_cds	0.0557	0.5720	0.0973	Brdisv1ABR21018485m	Os05t0150300-01
