Reference_Species	Query_Species	dN	dS	dNdS	Reference_Gene	Query_gene
bdis_ABR2	bdis_ABR2	0.2660	0.9303	0.2860	Brdisv1ABR21009510m	Brdisv1ABR21001126m
bdis_ABR2	bdis_ABR2	0.1517	1.1522	0.1316	Brdisv1ABR21010643m	Brdisv1ABR21016690m
bdis_ABR2	bdis_ABR2	0.5823	0.4096	1.4218	Brdisv1ABR21019225m	Brdisv1ABR21014749m
bdis_ABR2	bdis_ABR2	0.1700	1.0029	0.1695	Brdisv1ABR21034577m	Brdisv1ABR21034584m
bdis_ABR2	bdis_ABR2	0.0433	1.0950	0.0396	Brdisv1ABR21000563m	Brdisv1ABR21016941m
bdis_ABR2	bdis_ABR2	0.1814	1.2527	0.1448	Brdisv1ABR21023997m	Brdisv1ABR21033862m
bdis_ABR2	bdis_ABR2	0.3150	1.1359	0.2773	Brdisv1ABR21040010m	Brdisv1ABR21023413m
bdis_ABR2	bdis_ABR2	0.6075	0.8539	0.7114	Brdisv1ABR21023144m	Brdisv1ABR21027171m
bdis_ABR2	bdis_ABR2	0.4314	0.5196	0.8303	Brdisv1ABR21014940m	Brdisv1ABR21014947m
bdis_ABR2	bdis_ABR2	0.5194	0.4205	1.2353	Brdisv1ABR21007155m	Brdisv1ABR21024474m
bdis_ABR2	bdis_ABR2	0.1260	0.2587	0.4869	Brdisv1ABR21037258m	Brdisv1ABR21037259m
bdis_ABR2	bdis_ABR2	0.0569	0.1228	0.4629	Brdisv1ABR21025412m	Brdisv1ABR21034363m
bdis_ABR2	bdis_ABR2	0.6316	0.6789	0.9303	Brdisv1ABR21046248m	Brdisv1ABR21004487m
bdis_ABR2	bdis_ABR2	0.1189	1.8481	0.0643	Brdisv1ABR21046311m	Brdisv1ABR21021735m
bdis_ABR2	bdis_ABR2	0.1504	0.3291	0.4571	Brdisv1ABR21027170m	Brdisv1ABR21027166m
bdis_ABR2	bdis_ABR2	0.1596	0.7811	0.2044	Brdisv1ABR21012072m	Brdisv1ABR21034727m
bdis_ABR2	bdis_ABR2	0.0776	0.8637	0.0898	Brdisv1ABR21015245m	Brdisv1ABR21015246m
bdis_ABR2	bdis_ABR2	0.0923	0.9499	0.0972	Brdisv1ABR21042602m	Brdisv1ABR21038456m
bdis_ABR2	bdis_ABR2	0.5311	0.5695	0.9326	Brdisv1ABR21005044m	Brdisv1ABR21013155m
bdis_ABR2	bdis_ABR2	0.2129	3.4224	0.0622	Brdisv1ABR21026680m	Brdisv1ABR21029847m
bdis_ABR2	bdis_ABR2	0.2350	0.6062	0.3877	Brdisv1ABR21016885m	Brdisv1ABR21016881m
bdis_ABR2	bdis_ABR2	0.0591	0.5177	0.1141	Brdisv1ABR21032115m	Brdisv1ABR21006273m
bdis_ABR2	bdis_ABR2	0.1681	1.8107	0.0928	Brdisv1ABR21045122m	Brdisv1ABR21038959m
bdis_ABR2	bdis_ABR2	0.0119	0.0184	0.6494	Brdisv1ABR21046435m	Brdisv1ABR21043467m
bdis_ABR2	bdis_ABR2	0.2461	5.1260	0.0480	Brdisv1ABR21027465m	Brdisv1ABR21018177m
bdis_ABR2	bdis_ABR2	0.0588	0.1120	0.5254	Brdisv1ABR21023517m	Brdisv1ABR21046243m
bdis_ABR2	bdis_ABR2	0.0842	0.2723	0.3092	Brdisv1ABR21026776m	Brdisv1ABR21026777m
bdis_ABR2	bdis_ABR2	0.0173	0.0738	0.2343	Brdisv1ABR21008156m	Brdisv1ABR21008170m
bdis_ABR2	bdis_ABR2	0.2497	1.3441	0.1858	Brdisv1ABR21019372m	Brdisv1ABR21013884m
bdis_ABR2	bdis_ABR2	0.0375	0.0623	0.6014	Brdisv1ABR21038717m	Brdisv1ABR21038700m
bdis_ABR2	bdis_ABR2	0.0842	0.1564	0.5384	Brdisv1ABR21046457m	Brdisv1ABR21013573m
bdis_ABR2	bdis_ABR2	0.6318	0.8068	0.7830	Brdisv1ABR21033845m	Brdisv1ABR21019260m
bdis_ABR2	bdis_ABR2	0.2917	1.4907	0.1957	Brdisv1ABR21005312m	Brdisv1ABR21031756m
bdis_ABR2	bdis_ABR2	0.0524	0.2375	0.2205	Brdisv1ABR21007534m	Brdisv1ABR21006947m
bdis_ABR2	bdis_ABR2	0.4156	1.0045	0.4137	Brdisv1ABR21016246m	Brdisv1ABR21016245m
bdis_ABR2	bdis_ABR2	0.2372	0.3354	0.7073	Brdisv1ABR21046504m	Brdisv1ABR21004678m
bdis_ABR2	bdis_ABR2	0.0876	0.7467	0.1173	Brdisv1ABR21007230m	Brdisv1ABR21040309m
bdis_ABR2	bdis_ABR2	0.1437	0.1842	0.7798	Brdisv1ABR21024402m	Brdisv1ABR21024387m
bdis_ABR2	bdis_ABR2	0.0346	0.0367	0.9421	Brdisv1ABR21007026m	Brdisv1ABR21031698m
bdis_ABR2	bdis_ABR2	0.1851	1.2070	0.1534	Brdisv1ABR21004360m	Brdisv1ABR21004357m
bdis_ABR2	bdis_ABR2	0.3374	0.9490	0.3556	Brdisv1ABR21017486m	Brdisv1ABR21003206m
bdis_ABR2	bdis_ABR2	0.3382	0.6041	0.5599	Brdisv1ABR21023482m	Brdisv1ABR21023494m
bdis_ABR2	bdis_ABR2	0.0120	0.7471	0.0160	Brdisv1ABR21035131m	Brdisv1ABR21012684m
bdis_ABR2	bdis_ABR2	0.5986	0.5342	1.1204	Brdisv1ABR21023182m	Brdisv1ABR21046008m
bdis_ABR2	bdis_ABR2	0.0752	0.1538	0.4894	Brdisv1ABR21046828m	Brdisv1ABR21006715m
bdis_ABR2	bdis_ABR2	0.1233	0.2495	0.4941	Brdisv1ABR21025683m	Brdisv1ABR21025686m
bdis_ABR2	bdis_ABR2	0.0793	0.1006	0.7886	Brdisv1ABR21013608m	Brdisv1ABR21013610m
bdis_ABR2	bdis_ABR2	0.1398	0.2551	0.5479	Brdisv1ABR21010847m	Brdisv1ABR21015882m
bdis_ABR2	bdis_ABR2	0.2062	0.6353	0.3246	Brdisv1ABR21032309m	Brdisv1ABR21032308m
bdis_ABR2	bdis_ABR2	0.0199	0.7904	0.0251	Brdisv1ABR21045763m	Brdisv1ABR21032137m
bdis_ABR2	bdis_ABR2	0.7875	0.7992	0.9853	Brdisv1ABR21004605m	Brdisv1ABR21011037m
bdis_ABR2	bdis_ABR2	0.2144	0.9532	0.2250	Brdisv1ABR21026350m	Brdisv1ABR21024594m
bdis_ABR2	bdis_ABR2	0.1886	0.9932	0.1899	Brdisv1ABR21037270m	Brdisv1ABR21029031m
bdis_ABR2	bdis_ABR2	0.4153	0.2450	1.6951	Brdisv1ABR21018064m	Brdisv1ABR21024014m
bdis_ABR2	bdis_ABR2	0.0316	0.2489	0.1268	Brdisv1ABR21028371m	Brdisv1ABR21001059m
bdis_ABR2	bdis_ABR2	0.0094	0.1498	0.0625	Brdisv1ABR21022043m	Brdisv1ABR21022042m
bdis_ABR2	bdis_ABR2	0.1478	1.5739	0.0939	Brdisv1ABR21001898m	Brdisv1ABR21002578m
bdis_ABR2	bdis_ABR2	0.5442	0.8827	0.6165	Brdisv1ABR21030216m	Brdisv1ABR21027321m
bdis_ABR2	bdis_ABR2	0.3544	0.9485	0.3736	Brdisv1ABR21044011m	Brdisv1ABR21039294m
bdis_ABR2	bdis_ABR2	0.0365	2.6641	0.0137	Brdisv1ABR21043020m	Brdisv1ABR21037167m
bdis_ABR2	bdis_ABR2	0.1600	0.8012	0.1997	Brdisv1ABR21036247m	Brdisv1ABR21027900m
bdis_ABR2	bdis_ABR2	0.7529	0.7872	0.9564	Brdisv1ABR21038342m	Brdisv1ABR21030663m
bdis_ABR2	bdis_ABR2	0.1943	1.2012	0.1617	Brdisv1ABR21009889m	Brdisv1ABR21003701m
bdis_ABR2	bdis_ABR2	0.1648	0.4440	0.3713	Brdisv1ABR21031116m	Brdisv1ABR21031117m
bdis_ABR2	bdis_ABR2	0.2624	0.5657	0.4638	Brdisv1ABR21037462m	Brdisv1ABR21021674m
bdis_ABR2	bdis_ABR2	0.1095	1.0698	0.1024	Brdisv1ABR21002123m	Brdisv1ABR21002124m
bdis_ABR2	bdis_ABR2	0.3509	0.4097	0.8565	Brdisv1ABR21023687m	Brdisv1ABR21018715m
bdis_ABR2	bdis_ABR2	0.1070	0.3604	0.2970	Brdisv1ABR21030485m	Brdisv1ABR21015237m
bdis_ABR2	bdis_ABR2	0.2130	0.7768	0.2742	Brdisv1ABR21007797m	Brdisv1ABR21039376m
bdis_ABR2	bdis_ABR2	0.2356	0.8019	0.2938	Brdisv1ABR21038297m	Brdisv1ABR21042307m
bdis_ABR2	bdis_ABR2	0.0973	0.9389	0.1037	Brdisv1ABR21002768m	Brdisv1ABR21010890m
bdis_ABR2	bdis_ABR2	0.1005	0.3894	0.2581	Brdisv1ABR21046144m	Brdisv1ABR21027304m
bdis_ABR2	bdis_ABR2	0.4863	0.2110	2.3045	Brdisv1ABR21012620m	Brdisv1ABR21030912m
bdis_ABR2	bdis_ABR2	0.1074	0.6458	0.1663	Brdisv1ABR21029816m	Brdisv1ABR21029814m
bdis_ABR2	bdis_ABR2	0.1065	0.4831	0.2204	Brdisv1ABR21008450m	Brdisv1ABR21008451m
bdis_ABR2	bdis_ABR2	0.5316	0.3895	1.3648	Brdisv1ABR21026495m	Brdisv1ABR21022604m
bdis_ABR2	bdis_ABR2	0.2910	2.6455	0.1100	Brdisv1ABR21044543m	Brdisv1ABR21008415m
bdis_ABR2	bdis_ABR2	0.0800	0.2040	0.3925	Brdisv1ABR21046824m	Brdisv1ABR21046085m
bdis_ABR2	bdis_ABR2	0.0406	0.0887	0.4576	Brdisv1ABR21021416m	Brdisv1ABR21021414m
bdis_ABR2	bdis_ABR2	0.0546	0.4150	0.1316	Brdisv1ABR21003800m	Brdisv1ABR21026552m
bdis_ABR2	bdis_ABR2	0.0518	0.1950	0.2656	Brdisv1ABR21019111m	Brdisv1ABR21030605m
bdis_ABR2	bdis_ABR2	0.0560	0.3351	0.1672	Brdisv1ABR21029327m	Brdisv1ABR21020860m
bdis_ABR2	bdis_ABR2	0.0521	0.3984	0.1309	Brdisv1ABR21035153m	Brdisv1ABR21035151m
bdis_ABR2	bdis_ABR2	0.1156	2.1648	0.0534	Brdisv1ABR21031067m	Brdisv1ABR21031066m
bdis_ABR2	bdis_ABR2	0.1714	0.6606	0.2595	Brdisv1ABR21013677m	Brdisv1ABR21013679m
bdis_ABR2	bdis_ABR2	0.3699	0.6222	0.5944	Brdisv1ABR21043828m	Brdisv1ABR21033687m
bdis_ABR2	bdis_ABR2	0.1975	0.5823	0.3392	Brdisv1ABR21000853m	Brdisv1ABR21033609m
bdis_ABR2	bdis_ABR2	0.2042	0.5592	0.3652	Brdisv1ABR21000818m	Brdisv1ABR21009014m
bdis_ABR2	bdis_ABR2	0.0000	0.0000	0.0010	Brdisv1ABR21006605m	Brdisv1ABR21028584m
bdis_ABR2	bdis_ABR2	0.0531	0.1236	0.4298	Brdisv1ABR21039517m	Brdisv1ABR21018079m
bdis_ABR2	bdis_ABR2	0.6500	0.6528	0.9957	Brdisv1ABR21044765m	Brdisv1ABR21044075m
bdis_ABR2	bdis_ABR2	0.0508	0.2011	0.2526	Brdisv1ABR21001745m	Brdisv1ABR21001746m
bdis_ABR2	bdis_ABR2	0.1088	0.2658	0.4092	Brdisv1ABR21044540m	Brdisv1ABR21044541m
bdis_ABR2	bdis_ABR2	0.0786	0.6942	0.1132	Brdisv1ABR21031848m	Brdisv1ABR21005178m
bdis_ABR2	bdis_ABR2	0.3270	72.2069	0.0045	Brdisv1ABR21008809m	Brdisv1ABR21000639m
bdis_ABR2	bdis_ABR2	0.1460	0.8478	0.1722	Brdisv1ABR21033879m	Brdisv1ABR21043533m
bdis_ABR2	bdis_ABR2	0.0407	0.4802	0.0847	Brdisv1ABR21043450m	Brdisv1ABR21043451m
bdis_ABR2	bdis_ABR2	0.0949	1.8304	0.0518	Brdisv1ABR21018202m	Brdisv1ABR21007181m
bdis_ABR2	bdis_ABR2	0.4948	1.4002	0.3534	Brdisv1ABR21016726m	Brdisv1ABR21009404m
bdis_ABR2	bdis_ABR2	0.1568	0.5402	0.2903	Brdisv1ABR21016167m	Brdisv1ABR21016168m
bdis_ABR2	bdis_ABR2	0.5467	0.5403	1.0120	Brdisv1ABR21023375m	Brdisv1ABR21018801m
bdis_ABR2	bdis_ABR2	0.2043	65.0551	0.0031	Brdisv1ABR21029021m	Brdisv1ABR21041501m
bdis_ABR2	bdis_ABR2	0.4110	0.7825	0.5252	Brdisv1ABR21034810m	Brdisv1ABR21035260m
bdis_ABR2	bdis_ABR2	0.2042	0.2840	0.7190	Brdisv1ABR21039118m	Brdisv1ABR21039117m
bdis_ABR2	bdis_ABR2	0.1599	0.8433	0.1896	Brdisv1ABR21025684m	Brdisv1ABR21007943m
bdis_ABR2	bdis_ABR2	0.1290	0.5370	0.2401	Brdisv1ABR21029971m	Brdisv1ABR21029962m
bdis_ABR2	bdis_ABR2	0.6987	0.3114	2.2440	Brdisv1ABR21039119m	Brdisv1ABR21018228m
bdis_ABR2	bdis_ABR2	0.0601	0.3134	0.1918	Brdisv1ABR21011377m	Brdisv1ABR21011376m
bdis_ABR2	bdis_ABR2	0.4874	1.2103	0.4027	Brdisv1ABR21005636m	Brdisv1ABR21029451m
bdis_ABR2	bdis_ABR2	0.5836	0.7286	0.8010	Brdisv1ABR21005772m	Brdisv1ABR21015602m
bdis_ABR2	bdis_ABR2	0.5095	0.9790	0.5204	Brdisv1ABR21019823m	Brdisv1ABR21000862m
bdis_ABR2	bdis_ABR2	0.1668	0.1677	0.9951	Brdisv1ABR21018898m	Brdisv1ABR21042186m
bdis_ABR2	bdis_ABR2	0.2848	0.4949	0.5755	Brdisv1ABR21028551m	Brdisv1ABR21040327m
bdis_ABR2	bdis_ABR2	0.2188	1.0895	0.2008	Brdisv1ABR21023982m	Brdisv1ABR21031539m
bdis_ABR2	bdis_ABR2	0.3898	0.8282	0.4707	Brdisv1ABR21020332m	Brdisv1ABR21044108m
bdis_ABR2	bdis_ABR2	0.5042	1.2570	0.4011	Brdisv1ABR21000374m	Brdisv1ABR21000376m
bdis_ABR2	bdis_ABR2	0.3677	1.2219	0.3009	Brdisv1ABR21040574m	Brdisv1ABR21025193m
bdis_ABR2	bdis_ABR2	0.0956	0.8987	0.1064	Brdisv1ABR21009798m	Brdisv1ABR21024386m
bdis_ABR2	bdis_ABR2	0.2082	2.3781	0.0875	Brdisv1ABR21034283m	Brdisv1ABR21002651m
bdis_ABR2	bdis_ABR2	0.6833	0.7645	0.8938	Brdisv1ABR21012782m	Brdisv1ABR21028388m
bdis_ABR2	bdis_ABR2	0.5671	0.3556	1.5948	Brdisv1ABR21029920m	Brdisv1ABR21019259m
bdis_ABR2	bdis_ABR2	0.0485	0.1441	0.3363	Brdisv1ABR21035135m	Brdisv1ABR21035132m
bdis_ABR2	bdis_ABR2	0.1602	0.4456	0.3595	Brdisv1ABR21034347m	Brdisv1ABR21000666m
bdis_ABR2	bdis_ABR2	0.5314	0.5622	0.9453	Brdisv1ABR21012069m	Brdisv1ABR21029779m
bdis_ABR2	bdis_ABR2	0.0933	0.4962	0.1881	Brdisv1ABR21030887m	Brdisv1ABR21007262m
bdis_ABR2	bdis_ABR2	0.1127	0.7241	0.1557	Brdisv1ABR21038640m	Brdisv1ABR21038637m
bdis_ABR2	bdis_ABR2	0.2744	0.8268	0.3319	Brdisv1ABR21017178m	Brdisv1ABR21022290m
bdis_ABR2	bdis_ABR2	0.7694	0.6939	1.1088	Brdisv1ABR21026872m	Brdisv1ABR21045136m
bdis_ABR2	bdis_ABR2	0.8779	0.6168	1.4234	Brdisv1ABR21012112m	Brdisv1ABR21038274m
bdis_ABR2	bdis_ABR2	0.1263	0.7135	0.1769	Brdisv1ABR21001717m	Brdisv1ABR21001715m
bdis_ABR2	bdis_ABR2	0.4919	2.1658	0.2271	Brdisv1ABR21022596m	Brdisv1ABR21016643m
bdis_ABR2	bdis_ABR2	0.1966	0.8982	0.2189	Brdisv1ABR21024872m	Brdisv1ABR21032096m
bdis_ABR2	bdis_ABR2	0.1347	0.3153	0.4272	Brdisv1ABR21033811m	Brdisv1ABR21033810m
bdis_ABR2	bdis_ABR2	0.1795	3.6016	0.0498	Brdisv1ABR21041781m	Brdisv1ABR21035775m
bdis_ABR2	bdis_ABR2	0.0810	0.9065	0.0894	Brdisv1ABR21007090m	Brdisv1ABR21039722m
bdis_ABR2	bdis_ABR2	0.3228	1.7798	0.1814	Brdisv1ABR21013431m	Brdisv1ABR21004665m
bdis_ABR2	bdis_ABR2	0.7387	0.7240	1.0203	Brdisv1ABR21035731m	Brdisv1ABR21007006m
bdis_ABR2	bdis_ABR2	0.1867	0.2645	0.7060	Brdisv1ABR21042134m	Brdisv1ABR21042133m
bdis_ABR2	bdis_ABR2	0.5521	0.3140	1.7582	Brdisv1ABR21026224m	Brdisv1ABR21026228m
bdis_ABR2	bdis_ABR2	0.1562	0.8111	0.1926	Brdisv1ABR21035861m	Brdisv1ABR21035859m
bdis_ABR2	bdis_ABR2	0.6253	0.4732	1.3214	Brdisv1ABR21001078m	Brdisv1ABR21043703m
bdis_ABR2	bdis_ABR2	0.4488	1.0352	0.4336	Brdisv1ABR21045473m	Brdisv1ABR21032486m
bdis_ABR2	bdis_ABR2	0.2962	0.5867	0.5049	Brdisv1ABR21044630m	Brdisv1ABR21043128m
bdis_ABR2	bdis_ABR2	0.4802	1.0310	0.4657	Brdisv1ABR21020330m	Brdisv1ABR21016360m
bdis_ABR2	bdis_ABR2	0.0508	0.1031	0.4924	Brdisv1ABR21036962m	Brdisv1ABR21045015m
bdis_ABR2	bdis_ABR2	0.0681	0.1053	0.6462	Brdisv1ABR21045675m	Brdisv1ABR21019301m
bdis_ABR2	bdis_ABR2	0.8116	0.6083	1.3342	Brdisv1ABR21046825m	Brdisv1ABR21046106m
bdis_ABR2	bdis_ABR2	0.4878	0.6498	0.7507	Brdisv1ABR21040331m	Brdisv1ABR21007636m
bdis_ABR2	bdis_ABR2	0.0030	0.2004	0.0148	Brdisv1ABR21022045m	Brdisv1ABR21022042m
bdis_ABR2	bdis_ABR2	0.6007	0.4633	1.2965	Brdisv1ABR21002994m	Brdisv1ABR21027416m
bdis_ABR2	bdis_ABR2	0.3398	10.0341	0.0339	Brdisv1ABR21002960m	Brdisv1ABR21017468m
bdis_ABR2	bdis_ABR2	0.0898	0.1673	0.5367	Brdisv1ABR21030995m	Brdisv1ABR21030998m
bdis_ABR2	bdis_ABR2	0.3402	0.7277	0.4675	Brdisv1ABR21009631m	Brdisv1ABR21009064m
bdis_ABR2	bdis_ABR2	0.0539	0.1033	0.5221	Brdisv1ABR21031963m	Brdisv1ABR21038317m
bdis_ABR2	bdis_ABR2	0.1997	0.5320	0.3754	Brdisv1ABR21026810m	Brdisv1ABR21040925m
bdis_ABR2	bdis_ABR2	0.1103	0.7614	0.1448	Brdisv1ABR21041252m	Brdisv1ABR21017814m
bdis_ABR2	bdis_ABR2	0.3675	0.7120	0.5162	Brdisv1ABR21028004m	Brdisv1ABR21027688m
bdis_ABR2	bdis_ABR2	0.1878	1.9215	0.0977	Brdisv1ABR21037763m	Brdisv1ABR21003772m
bdis_ABR2	bdis_ABR2	0.1338	0.4008	0.3339	Brdisv1ABR21042588m	Brdisv1ABR21008974m
bdis_ABR2	bdis_ABR2	0.1978	0.8611	0.2298	Brdisv1ABR21018258m	Brdisv1ABR21013899m
bdis_ABR2	bdis_ABR2	0.0716	0.0549	1.3036	Brdisv1ABR21027394m	Brdisv1ABR21023876m
bdis_ABR2	bdis_ABR2	0.1596	0.1773	0.9002	Brdisv1ABR21037148m	Brdisv1ABR21037149m
bdis_ABR2	bdis_ABR2	0.5999	0.4320	1.3887	Brdisv1ABR21041542m	Brdisv1ABR21011033m
bdis_ABR2	bdis_ABR2	0.4188	0.6340	0.6605	Brdisv1ABR21031111m	Brdisv1ABR21032820m
bdis_ABR2	bdis_ABR2	0.1333	0.1685	0.7913	Brdisv1ABR21027924m	Brdisv1ABR21027943m
bdis_ABR2	bdis_ABR2	0.2961	5.3127	0.0557	Brdisv1ABR21024345m	Brdisv1ABR21009294m
bdis_ABR2	bdis_ABR2	0.4895	0.6158	0.7949	Brdisv1ABR21030957m	Brdisv1ABR21012882m
bdis_ABR2	bdis_ABR2	0.0507	0.3947	0.1285	Brdisv1ABR21032633m	Brdisv1ABR21032635m
bdis_ABR2	bdis_ABR2	0.3097	1.8954	0.1634	Brdisv1ABR21043973m	Brdisv1ABR21007392m
bdis_ABR2	bdis_ABR2	0.5666	0.4348	1.3031	Brdisv1ABR21009435m	Brdisv1ABR21040393m
bdis_ABR2	bdis_ABR2	0.1204	1.0238	0.1176	Brdisv1ABR21016176m	Brdisv1ABR21020613m
bdis_ABR2	bdis_ABR2	0.0529	0.3675	0.1438	Brdisv1ABR21012263m	Brdisv1ABR21031205m
bdis_ABR2	bdis_ABR2	0.3092	0.2675	1.1557	Brdisv1ABR21036640m	Brdisv1ABR21028458m
bdis_ABR2	bdis_ABR2	0.0115	0.1462	0.0785	Brdisv1ABR21004089m	Brdisv1ABR21006730m
bdis_ABR2	bdis_ABR2	0.4504	0.6221	0.7240	Brdisv1ABR21003449m	Brdisv1ABR21010127m
bdis_ABR2	bdis_ABR2	0.0107	0.0739	0.1447	Brdisv1ABR21039929m	Brdisv1ABR21045111m
bdis_ABR2	bdis_ABR2	0.0226	0.0613	0.3690	Brdisv1ABR21046681m	Brdisv1ABR21027420m
bdis_ABR2	bdis_ABR2	0.2948	0.2293	1.2859	Brdisv1ABR21000510m	Brdisv1ABR21000508m
bdis_ABR2	bdis_ABR2	0.0488	0.1052	0.4640	Brdisv1ABR21039951m	Brdisv1ABR21039969m
bdis_ABR2	bdis_ABR2	0.2983	1.3413	0.2224	Brdisv1ABR21013131m	Brdisv1ABR21038719m
bdis_ABR2	bdis_ABR2	0.1315	1.1493	0.1144	Brdisv1ABR21035386m	Brdisv1ABR21035365m
bdis_ABR2	bdis_ABR2	0.0096	0.1948	0.0492	Brdisv1ABR21013060m	Brdisv1ABR21013062m
bdis_ABR2	bdis_ABR2	0.0492	3.3315	0.0148	Brdisv1ABR21038815m	Brdisv1ABR21042996m
bdis_ABR2	bdis_ABR2	0.5694	0.3723	1.5293	Brdisv1ABR21032489m	Brdisv1ABR21013349m
bdis_ABR2	bdis_ABR2	0.3286	0.8232	0.3992	Brdisv1ABR21019984m	Brdisv1ABR21015759m
bdis_ABR2	bdis_ABR2	0.1662	0.4009	0.4144	Brdisv1ABR21008201m	Brdisv1ABR21008207m
bdis_ABR2	bdis_ABR2	0.0089	0.0121	0.7292	Brdisv1ABR21046588m	Brdisv1ABR21044985m
bdis_ABR2	bdis_ABR2	0.0398	1.0465	0.0380	Brdisv1ABR21032534m	Brdisv1ABR21024778m
bdis_ABR2	bdis_ABR2	0.2258	1.0582	0.2134	Brdisv1ABR21037313m	Brdisv1ABR21029157m
bdis_ABR2	bdis_ABR2	0.7767	0.6548	1.1861	Brdisv1ABR21031683m	Brdisv1ABR21029282m
bdis_ABR2	bdis_ABR2	0.6005	0.5492	1.0934	Brdisv1ABR21042114m	Brdisv1ABR21029636m
bdis_ABR2	bdis_ABR2	0.2242	0.5710	0.3927	Brdisv1ABR21006825m	Brdisv1ABR21039186m
bdis_ABR2	bdis_ABR2	0.0562	6.8172	0.0082	Brdisv1ABR21021907m	Brdisv1ABR21011122m
bdis_ABR2	bdis_ABR2	1.1890	0.2198	5.4088	Brdisv1ABR21017055m	Brdisv1ABR21025241m
bdis_ABR2	bdis_ABR2	0.1800	0.8242	0.2184	Brdisv1ABR21045827m	Brdisv1ABR21002792m
bdis_ABR2	bdis_ABR2	0.4884	6.0687	0.0805	Brdisv1ABR21034758m	Brdisv1ABR21024495m
bdis_ABR2	bdis_ABR2	0.5348	0.3885	1.3766	Brdisv1ABR21044773m	Brdisv1ABR21023380m
bdis_ABR2	bdis_ABR2	0.5910	0.7796	0.7581	Brdisv1ABR21006792m	Brdisv1ABR21035020m
bdis_ABR2	bdis_ABR2	0.0541	0.0327	1.6524	Brdisv1ABR21038424m	Brdisv1ABR21006620m
bdis_ABR2	bdis_ABR2	0.9708	0.7437	1.3053	Brdisv1ABR21043138m	Brdisv1ABR21011049m
bdis_ABR2	bdis_ABR2	0.0978	0.5166	0.1894	Brdisv1ABR21002453m	Brdisv1ABR21002458m
bdis_ABR2	bdis_ABR2	0.1903	70.7074	0.0027	Brdisv1ABR21025331m	Brdisv1ABR21024299m
bdis_ABR2	bdis_ABR2	0.1313	0.2498	0.5255	Brdisv1ABR21033217m	Brdisv1ABR21024840m
bdis_ABR2	bdis_ABR2	0.0584	0.1128	0.5176	Brdisv1ABR21036624m	Brdisv1ABR21036459m
bdis_ABR2	bdis_ABR2	0.1565	7.1163	0.0220	Brdisv1ABR21009139m	Brdisv1ABR21020162m
bdis_ABR2	bdis_ABR2	0.1770	4.1966	0.0422	Brdisv1ABR21006954m	Brdisv1ABR21006153m
bdis_ABR2	bdis_ABR2	0.4215	1.0683	0.3946	Brdisv1ABR21030581m	Brdisv1ABR21030582m
bdis_ABR2	bdis_ABR2	0.1142	0.0633	1.8036	Brdisv1ABR21021263m	Brdisv1ABR21020826m
bdis_ABR2	bdis_ABR2	0.0000	0.0170	0.0010	Brdisv1ABR21045769m	Brdisv1ABR21015539m
bdis_ABR2	bdis_ABR2	0.1529	0.1410	1.0844	Brdisv1ABR21011760m	Brdisv1ABR21011794m
bdis_ABR2	bdis_ABR2	0.0092	0.0642	0.1440	Brdisv1ABR21007682m	Brdisv1ABR21009428m
bdis_ABR2	bdis_ABR2	0.4704	0.8485	0.5544	Brdisv1ABR21016773m	Brdisv1ABR21027410m
bdis_ABR2	bdis_ABR2	0.1509	0.8992	0.1679	Brdisv1ABR21044959m	Brdisv1ABR21042067m
bdis_ABR2	bdis_ABR2	0.6780	0.8917	0.7603	Brdisv1ABR21000093m	Brdisv1ABR21028595m
bdis_ABR2	bdis_ABR2	0.0953	0.5346	0.1783	Brdisv1ABR21027500m	Brdisv1ABR21030480m
bdis_ABR2	bdis_ABR2	0.0000	0.0000	0.4956	Brdisv1ABR21045643m	Brdisv1ABR21007723m
bdis_ABR2	bdis_ABR2	0.4413	0.2400	1.8389	Brdisv1ABR21001594m	Brdisv1ABR21009533m
bdis_ABR2	bdis_ABR2	0.3998	0.5095	0.7846	Brdisv1ABR21030294m	Brdisv1ABR21022020m
bdis_ABR2	bdis_ABR2	0.0815	0.5061	0.1611	Brdisv1ABR21012976m	Brdisv1ABR21012990m
bdis_ABR2	bdis_ABR2	0.3753	0.3807	0.9858	Brdisv1ABR21020417m	Brdisv1ABR21046406m
bdis_ABR2	bdis_ABR2	0.2053	1.8284	0.1123	Brdisv1ABR21028128m	Brdisv1ABR21007541m
bdis_ABR2	bdis_ABR2	0.4109	140.8067	0.0029	Brdisv1ABR21032070m	Brdisv1ABR21022542m
bdis_ABR2	bdis_ABR2	0.2097	0.9616	0.2181	Brdisv1ABR21043520m	Brdisv1ABR21018920m
bdis_ABR2	bdis_ABR2	0.1145	0.1357	0.8441	Brdisv1ABR21003853m	Brdisv1ABR21003855m
bdis_ABR2	bdis_ABR2	0.4988	0.5087	0.9805	Brdisv1ABR21004627m	Brdisv1ABR21009091m
bdis_ABR2	bdis_ABR2	0.3296	0.3871	0.8516	Brdisv1ABR21030888m	Brdisv1ABR21030890m
bdis_ABR2	bdis_ABR2	0.1471	0.6685	0.2200	Brdisv1ABR21003170m	Brdisv1ABR21010327m
bdis_ABR2	bdis_ABR2	0.4420	0.4643	0.9521	Brdisv1ABR21004104m	Brdisv1ABR21041708m
