Reference_Species	Query_Species	dN	dS	dNdS	Reference_Gene	Query_gene
bdis_cds	osat_cds	0.0450	0.4055	0.1111	Bradi1g72250	Os04t0596400-01
bdis_cds	osat_cds	0.3430	0.7324	0.4683	Bradi5g03110	Os11t0227200-01
bdis_cds	osat_cds	0.0250	0.4137	0.0604	Bradi5g14270	Os07t0449100-01
bdis_cds	osat_cds	0.0687	0.5839	0.1177	Bradi2g12660	Os01t0560200-01
bdis_cds	osat_cds	0.0534	0.5332	0.1001	Bradi1g36670	Os06t0602700-01
bdis_cds	osat_cds	0.3392	0.9516	0.3565	Bradi3g35990	Os06t0294600-02
bdis_cds	osat_cds	0.1710	0.4831	0.3540	Bradi4g26437	Os06t0631300-01
bdis_cds	osat_cds	0.0885	0.4813	0.1839	Bradi5g13340	Os04t0476000-01
bdis_cds	osat_cds	0.4794	0.8109	0.5912	Bradi3g19515	Os08t0270900-01
bdis_cds	osat_cds	0.0796	0.5240	0.1518	Bradi5g03830	Os05t0295800-02
bdis_cds	osat_cds	0.1475	1.1856	0.1244	Bradi2g57620	Os01t0897300-01
bdis_cds	osat_cds	0.6009	0.6338	0.9482	Bradi1g20925	Os03t0223301-01
bdis_cds	osat_cds	0.0723	0.3695	0.1957	Bradi1g03560	Os11t0312340-00
bdis_cds	osat_cds	0.0022	0.5066	0.0043	Bradi1g27010	Os07t0496000-01
bdis_cds	osat_cds	0.1372	0.5732	0.2393	Bradi2g16647	Os05t0562400-01
bdis_cds	osat_cds	0.1095	0.5403	0.2027	Bradi5g25560	Os11t0481200-01
bdis_cds	osat_cds	0.0398	0.5009	0.0794	Bradi5g26080	Os04t0676300-01
bdis_cds	osat_cds	0.1175	0.5146	0.2283	Bradi1g35940	Os06t0617800-01
bdis_cds	osat_cds	0.0902	0.4789	0.1883	Bradi3g23060	Os10t0214400-01
bdis_cds	osat_cds	0.0236	0.5674	0.0417	Bradi1g66780	Os03t0271600-01
bdis_cds	osat_cds	0.1501	0.5364	0.2797	Bradi2g52330	Os01t0794500-00
bdis_cds	osat_cds	0.7608	0.5926	1.2839	Bradi4g14697	Os08t0424700-00
bdis_cds	osat_cds	0.1208	0.4234	0.2853	Bradi4g28905	Os05t0517800-00
bdis_cds	osat_cds	0.4343	0.4810	0.9030	Bradi5g10495	Os08t0182400-01
bdis_cds	osat_cds	0.0779	0.4433	0.1758	Bradi4g02430	Os12t0604800-01
bdis_cds	osat_cds	0.0659	0.4688	0.1405	Bradi5g11710	Os04t0448600-01
bdis_cds	osat_cds	0.0407	0.5609	0.0726	Bradi4g38350	Os03t0428800-01
bdis_cds	osat_cds	0.0849	0.8580	0.0990	Bradi1g02940	Os03t0832200-01
bdis_cds	osat_cds	0.3377	0.7874	0.4288	Bradi3g16091	Os08t0163600-00
bdis_cds	osat_cds	0.0688	0.7850	0.0877	Bradi2g04590	Os01t0174000-01
bdis_cds	osat_cds	0.0782	0.4047	0.1933	Bradi2g51350	Os01t0772400-00
bdis_cds	osat_cds	0.1064	0.5818	0.1828	Bradi1g15330	Os03t0587200-01
bdis_cds	osat_cds	0.0991	0.7130	0.1390	Bradi2g14220	Os05t0595300-02
bdis_cds	osat_cds	0.1214	1.0358	0.1172	Bradi4g44400	Os12t0115500-01
bdis_cds	osat_cds	0.0308	0.5064	0.0607	Bradi4g26410	Os11t0134300-01
bdis_cds	osat_cds	0.1588	0.5303	0.2995	Bradi3g52951	Os02t0708600-01
bdis_cds	osat_cds	0.1063	0.3737	0.2844	Bradi1g04870	Os03t0805100-01
bdis_cds	osat_cds	0.0886	0.3903	0.2271	Bradi2g06160	Os01t0199900-01
bdis_cds	osat_cds	0.0307	0.3811	0.0805	Bradi1g20620	Os07t0627800-01
bdis_cds	osat_cds	0.0654	0.3659	0.1786	Bradi3g43800	Os08t0404300-01
bdis_cds	osat_cds	0.1386	1.7853	0.0776	Bradi3g01817	Os02t0119700-01
bdis_cds	osat_cds	0.0116	0.1519	0.0761	Bradi5g05668	Os10t0355800-00
bdis_cds	osat_cds	0.1387	0.3549	0.3909	Bradi5g15200	Os04t0508100-01
bdis_cds	osat_cds	0.1456	1.0305	0.1413	Bradi2g10570	Os06t0282000-01
bdis_cds	osat_cds	0.0796	1.2512	0.0636	Bradi4g42100	Os12t0157700-00
bdis_cds	osat_cds	0.0802	0.4691	0.1709	Bradi2g42017	Os01t0584800-01
bdis_cds	osat_cds	0.0553	0.5191	0.1065	Bradi2g25620	Os05t0406800-01
bdis_cds	osat_cds	0.3467	1.2031	0.2882	Bradi4g23531	Os12t0148700-01
bdis_cds	osat_cds	0.1301	0.3465	0.3755	Bradi5g19760	Os04t0589200-01
bdis_cds	osat_cds	0.0636	0.4039	0.1574	Bradi1g02597	Os03t0835600-01
bdis_cds	osat_cds	0.1884	0.6171	0.3054	Bradi4g33331	Os09t0481300-01
bdis_cds	osat_cds	0.0073	0.3956	0.0185	Bradi3g52130	Os02t0690700-01
bdis_cds	osat_cds	0.1762	0.6261	0.2815	Bradi1g60670	Os03t0391700-01
bdis_cds	osat_cds	0.0624	0.4338	0.1438	Bradi1g08130	Os05t0386800-01
bdis_cds	osat_cds	0.0954	0.6376	0.1496	Bradi3g51250	Os02t0668000-01
bdis_cds	osat_cds	0.0827	0.4629	0.1787	Bradi1g49140	Os06t0153800-01
bdis_cds	osat_cds	0.1275	0.5781	0.2205	Bradi2g57597	Os01t0897100-01
bdis_cds	osat_cds	0.1519	0.4095	0.3709	Bradi3g28257	Os10t0466100-00
bdis_cds	osat_cds	0.0591	1.7554	0.0337	Bradi5g24650	Os04t0656800-01
bdis_cds	osat_cds	0.0969	0.6583	0.1472	Bradi2g52510	Os01t0800500-01
bdis_cds	osat_cds	0.1183	0.4853	0.2437	Bradi4g17217	Os11t0531700-01
bdis_cds	osat_cds	0.0981	0.4798	0.2044	Bradi2g22180	Os05t0480400-01
bdis_cds	osat_cds	0.1172	0.6294	0.1862	Bradi1g31680	Os06t0661900-01
bdis_cds	osat_cds	0.0375	0.5357	0.0701	Bradi3g31390	Os01t0966000-01
bdis_cds	osat_cds	0.0126	0.3622	0.0348	Bradi4g40287	Os12t0207300-01
bdis_cds	osat_cds	0.0882	0.4198	0.2102	Bradi3g48360	Os02t0608500-01
bdis_cds	osat_cds	0.0717	0.4168	0.1721	Bradi3g31397	Os07t0297300-00
bdis_cds	osat_cds	0.1187	0.4265	0.2783	Bradi2g20134	Os05t0510700-01
bdis_cds	osat_cds	0.0121	0.6334	0.0191	Bradi2g16770	Os01t0673600-01
bdis_cds	osat_cds	0.0358	1.1227	0.0319	Bradi4g18197	Os11t0516100-01
bdis_cds	osat_cds	0.0499	0.2864	0.1741	Bradi1g13600	Os04t0680300-01
bdis_cds	osat_cds	0.2952	1.1408	0.2587	Bradi2g32310	Os04t0212450-00
bdis_cds	osat_cds	0.0737	0.5251	0.1404	Bradi2g31990	Os05t0218400-01
bdis_cds	osat_cds	0.0991	1.0705	0.0926	Bradi1g03840	Os03t0819600-01
bdis_cds	osat_cds	0.2957	0.8988	0.3291	Bradi1g44425	Os01t0601675-01
bdis_cds	osat_cds	0.0296	0.3734	0.0792	Bradi1g71340	Os03t0197400-01
bdis_cds	osat_cds	0.0610	1.0021	0.0608	Bradi1g09440	Os03t0736500-01
bdis_cds	osat_cds	0.1646	0.4808	0.3423	Bradi2g33550	Os05t0182900-01
bdis_cds	osat_cds	0.1527	0.6784	0.2250	Bradi5g02165	Os04t0106000-01
bdis_cds	osat_cds	0.0113	0.5929	0.0190	Bradi1g06630	Os03t0783700-00
bdis_cds	osat_cds	0.0297	0.9622	0.0309	Bradi3g13810	Os08t0117300-01
bdis_cds	osat_cds	0.0729	0.5295	0.1376	Bradi1g72280	Os03t0185500-01
bdis_cds	osat_cds	0.0470	0.5518	0.0851	Bradi3g44130	Os02t0510200-01
bdis_cds	osat_cds	0.1540	3.2010	0.0481	Bradi4g00940	Os12t0632000-01
bdis_cds	osat_cds	0.0003	0.3418	0.0010	Bradi2g54210	Os01t0834500-01
bdis_cds	osat_cds	0.0343	0.3659	0.0938	Bradi5g21540	Os04t0612600-02
bdis_cds	osat_cds	0.0958	0.4631	0.2069	Bradi4g44780	Os07t0540366-01
bdis_cds	osat_cds	0.0332	0.4251	0.0780	Bradi4g34810	Os09t0509200-01
bdis_cds	osat_cds	0.0910	0.6432	0.1415	Bradi2g42210	Os08t0159900-01
bdis_cds	osat_cds	0.0927	0.4620	0.2007	Bradi3g45327	Os02t0543100-00
bdis_cds	osat_cds	0.0907	0.5181	0.1750	Bradi4g27607	Os09t0299000-02
bdis_cds	osat_cds	0.2365	0.5142	0.4600	Bradi2g10640	Os01t0277500-01
bdis_cds	osat_cds	0.1689	0.5849	0.2888	Bradi1g52480	Os06t0101800-01
bdis_cds	osat_cds	0.0657	0.4373	0.1502	Bradi3g16187	Os08t0162600-01
bdis_cds	osat_cds	0.1545	1.7885	0.0864	Bradi1g38186	Os06t0551500-01
bdis_cds	osat_cds	0.2270	0.4366	0.5198	Bradi4g14125	Os11t0603100-00
bdis_cds	osat_cds	0.1305	0.5875	0.2221	Bradi1g42377	Os06t0494100-01
bdis_cds	osat_cds	0.0689	0.4709	0.1464	Bradi4g42970	Os07t0585600-01
bdis_cds	osat_cds	0.0451	0.5072	0.0888	Bradi3g43900	Os02t0504500-01
bdis_cds	osat_cds	0.0749	0.5356	0.1398	Bradi1g55310	Os01t0377500-01
bdis_cds	osat_cds	0.1965	1.4130	0.1390	Bradi1g21880	Os07t0606900-01
bdis_cds	osat_cds	0.0472	0.6143	0.0769	Bradi2g43240	Os01t0611100-01
bdis_cds	osat_cds	0.0016	1.5619	0.0010	Bradi1g68190	Os05t0462700-01
bdis_cds	osat_cds	0.0886	0.8661	0.1023	Bradi1g33850	Os03t0845700-01
bdis_cds	osat_cds	0.1019	0.4256	0.2395	Bradi3g54430	Os02t0803250-00
bdis_cds	osat_cds	0.0805	0.6026	0.1337	Bradi1g06700	Os03t0781700-01
bdis_cds	osat_cds	0.1033	0.4652	0.2222	Bradi2g54830	Os01t0173900-01
bdis_cds	osat_cds	0.0741	0.5258	0.1409	Bradi4g03460	Os12t0581900-01
bdis_cds	osat_cds	0.1531	0.5958	0.2569	Bradi3g11110	Os02t0439700-01
bdis_cds	osat_cds	0.2939	1.9779	0.1486	Bradi2g03860	Os01t0123500-00
bdis_cds	osat_cds	0.0744	0.5431	0.1369	Bradi3g40230	Os08t0513000-01
bdis_cds	osat_cds	0.0561	0.4704	0.1193	Bradi3g14620	Os08t0138700-01
bdis_cds	osat_cds	0.0561	0.5428	0.1034	Bradi2g52350	Os01t0796400-01
bdis_cds	osat_cds	0.0020	1.3284	0.0015	Bradi3g04730	Os02t0161900-01
bdis_cds	osat_cds	0.1502	0.9106	0.1649	Bradi3g40392	Os06t0118150-00
bdis_cds	osat_cds	0.0635	1.9120	0.0332	Bradi2g07790	Os02t0280400-01
bdis_cds	osat_cds	0.1806	0.5203	0.3471	Bradi1g64680	Os06t0562700-01
bdis_cds	osat_cds	0.1376	0.4725	0.2912	Bradi2g14740	Os05t0587100-01
bdis_cds	osat_cds	0.2771	0.4554	0.6085	Bradi5g13990	Os04t0488100-01
bdis_cds	osat_cds	0.0817	0.5333	0.1532	Bradi2g51180	Os01t0770400-01
bdis_cds	osat_cds	0.0684	0.3659	0.1869	Bradi1g09450	Os03t0736400-01
bdis_cds	osat_cds	0.0557	0.8291	0.0672	Bradi1g19930	Os07t0640100-01
bdis_cds	osat_cds	0.0578	0.4422	0.1308	Bradi2g47250	Os01t0693900-02
bdis_cds	osat_cds	0.1354	0.3967	0.3415	Bradi2g51240	Os01t0771200-01
bdis_cds	osat_cds	0.1639	0.4429	0.3700	Bradi1g70850	Os03t0205400-00
bdis_cds	osat_cds	0.1321	0.5591	0.2362	Bradi1g08380	Os03t0752300-01
bdis_cds	osat_cds	0.1244	0.5094	0.2443	Bradi4g08330	Os09t0110200-01
bdis_cds	osat_cds	0.0304	0.5915	0.0514	Bradi2g61310	Os01t0958000-01
bdis_cds	osat_cds	0.1066	0.4420	0.2413	Bradi4g01730	Os12t0613700-01
bdis_cds	osat_cds	0.4037	0.7638	0.5286	Bradi4g39055	Os12t0286200-01
bdis_cds	osat_cds	0.0381	0.4713	0.0808	Bradi1g75960	Os03t0136900-01
bdis_cds	osat_cds	0.3091	1.4043	0.2201	Bradi5g00761	Os04t0172400-01
bdis_cds	osat_cds	0.1901	0.5391	0.3526	Bradi1g52520	Os07t0419800-02
bdis_cds	osat_cds	0.1243	0.7124	0.1744	Bradi3g34580	Os10t0579500-01
bdis_cds	osat_cds	0.0540	0.4658	0.1160	Bradi3g51650	Os02t0677700-01
bdis_cds	osat_cds	0.1123	0.4006	0.2804	Bradi1g03400	Os03t0825500-01
bdis_cds	osat_cds	0.1203	1.6227	0.0741	Bradi1g37907	Os06t0560000-01
bdis_cds	osat_cds	0.7716	0.9269	0.8325	Bradi3g08790	Os06t0553550-00
bdis_cds	osat_cds	0.1452	1.1855	0.1224	Bradi1g60990	Os03t0383900-01
bdis_cds	osat_cds	0.1574	3.0321	0.0519	Bradi4g44390	Os11t0116300-01
bdis_cds	osat_cds	0.0655	0.3787	0.1731	Bradi1g03660	Os03t0821800-01
bdis_cds	osat_cds	0.0986	0.3744	0.2634	Bradi3g50130	Os02t0644500-01
bdis_cds	osat_cds	0.7588	0.5400	1.4052	Bradi2g36005	Os05t0148500-01
bdis_cds	osat_cds	0.0802	1.2501	0.0641	Bradi2g48420	Os01t0720400-01
bdis_cds	osat_cds	0.0364	0.5326	0.0684	Bradi3g14960	Os08t0191700-01
bdis_cds	osat_cds	0.0576	1.2924	0.0445	Bradi3g53220	Os02t0713700-01
bdis_cds	osat_cds	0.1689	0.8001	0.2111	Bradi1g00654	Os08t0402800-01
bdis_cds	osat_cds	0.0869	0.3918	0.2219	Bradi2g07040	Os01t0217800-01
bdis_cds	osat_cds	0.0629	0.5024	0.1251	Bradi2g44900	Os01t0640800-01
bdis_cds	osat_cds	0.0993	0.7874	0.1261	Bradi5g11350	Os04t0442300-01
bdis_cds	osat_cds	0.2843	0.1710	1.6632	Bradi5g02440	Os04t0101800-01
bdis_cds	osat_cds	0.0553	0.4352	0.1272	Bradi1g13500	Os03t0650900-01
bdis_cds	osat_cds	0.0855	0.3821	0.2237	Bradi4g25590	Os12t0112300-01
bdis_cds	osat_cds	0.0444	0.5942	0.0746	Bradi3g20020	Os08t0299400-01
bdis_cds	osat_cds	0.1177	0.5257	0.2238	Bradi1g15300	Os03t0564200-01
bdis_cds	osat_cds	0.1078	0.4997	0.2157	Bradi4g27760	Os09t0307300-01
bdis_cds	osat_cds	0.0765	0.5369	0.1425	Bradi1g14610	Os04t0560200-01
bdis_cds	osat_cds	0.1097	0.1428	0.7681	Bradi2g20966	Os03t0639233-00
bdis_cds	osat_cds	0.2174	1.1011	0.1974	Bradi1g49690	Os06t0128800-01
bdis_cds	osat_cds	0.4584	0.2612	1.7554	Bradi2g18385	Os02t0813200-00
bdis_cds	osat_cds	0.1945	0.3968	0.4900	Bradi3g07200	Os02t0197700-01
bdis_cds	osat_cds	0.3425	0.2986	1.1470	Bradi4g11130	Os11t0657400-00
bdis_cds	osat_cds	0.1342	0.4114	0.3263	Bradi1g68510	Os03t0241100-01
bdis_cds	osat_cds	0.1204	0.4916	0.2449	Bradi2g43830	Os01t0621300-01
bdis_cds	osat_cds	0.5742	0.3901	1.4718	Bradi1g03307	Os01t0557400-01
bdis_cds	osat_cds	0.1119	0.6122	0.1828	Bradi2g16780	Os05t0560600-01
bdis_cds	osat_cds	0.0712	0.5507	0.1292	Bradi2g37980	Os05t0123200-01
bdis_cds	osat_cds	0.0916	0.4279	0.2140	Bradi4g20840	Os11t0256050-00
bdis_cds	osat_cds	0.0997	1.1887	0.0839	Bradi1g35640	Os06t0625800-01
bdis_cds	osat_cds	0.3653	0.7116	0.5134	Bradi1g49400	Os06t0121400-00
bdis_cds	osat_cds	0.0365	0.3505	0.1040	Bradi3g52900	Os02t0707900-01
bdis_cds	osat_cds	0.0809	0.4508	0.1795	Bradi1g64370	Os03t0309000-01
bdis_cds	osat_cds	0.1017	1.0942	0.0930	Bradi2g11940	Os01t0314800-01
bdis_cds	osat_cds	0.0561	0.5852	0.0959	Bradi3g16350	Os08t0160000-01
bdis_cds	osat_cds	0.1500	0.4810	0.3117	Bradi1g65680	Os03t0288500-01
bdis_cds	osat_cds	0.3621	0.5007	0.7233	Bradi2g50910	Os01t0765500-01
bdis_cds	osat_cds	0.0167	0.4611	0.0361	Bradi2g54390	Os07t0178900-01
bdis_cds	osat_cds	0.0582	1.9259	0.0302	Bradi3g37670	Os08t0460000-01
bdis_cds	osat_cds	0.0713	1.3159	0.0542	Bradi1g60580	Os03t0393900-01
bdis_cds	osat_cds	0.0427	0.3944	0.1082	Bradi5g12870	Os04t0467700-01
bdis_cds	osat_cds	0.1596	0.4808	0.3319	Bradi1g40407	Os06t0332700-00
bdis_cds	osat_cds	0.0605	0.5340	0.1133	Bradi4g00740	Os12t0636200-01
bdis_cds	osat_cds	0.0174	0.9994	0.0174	Bradi3g59290	Os02t0747900-01
bdis_cds	osat_cds	0.7597	0.6899	1.1011	Bradi1g50770	Os06t0150500-01
bdis_cds	osat_cds	0.1476	0.4078	0.3618	Bradi1g61000	Os03t0383800-02
bdis_cds	osat_cds	0.2474	0.5368	0.4609	Bradi3g08301	Os02t0221300-01
bdis_cds	osat_cds	0.0777	2.0985	0.0370	Bradi1g61470	Os03t0370400-01
bdis_cds	osat_cds	0.0558	0.6056	0.0921	Bradi3g37650	Os08t0459600-01
bdis_cds	osat_cds	0.1389	1.5384	0.0903	Bradi4g37130	Os09t0549300-00
bdis_cds	osat_cds	0.1087	0.3957	0.2746	Bradi2g23430	Os05t0457700-01
bdis_cds	osat_cds	0.1632	2.3430	0.0697	Bradi1g68607	Os09t0454300-01
bdis_cds	osat_cds	0.1124	0.5145	0.2185	Bradi3g18200	Os08t0224300-01
bdis_cds	osat_cds	0.2040	0.7379	0.2765	Bradi4g26400	Os12t0132300-02
bdis_cds	osat_cds	0.0670	0.7345	0.0912	Bradi3g04900	Os02t0164800-01
bdis_cds	osat_cds	0.1082	0.3290	0.3289	Bradi2g05590	Os01t0187900-01
bdis_cds	osat_cds	0.1714	0.8194	0.2092	Bradi2g16750	Os05t0560900-01
bdis_cds	osat_cds	0.3661	1.2628	0.2899	Bradi5g02320	Os04t0154700-00
bdis_cds	osat_cds	0.0663	0.5431	0.1221	Bradi1g53085	Os07t0260400-01
bdis_cds	osat_cds	0.1569	1.6509	0.0950	Bradi4g30760	Os09t0427125-00
bdis_cds	osat_cds	0.0288	0.5870	0.0491	Bradi1g34030	Os06t0699400-01
bdis_cds	osat_cds	0.3647	0.2128	1.7140	Bradi4g38236	Os02t0537400-01
bdis_cds	osat_cds	0.0664	1.1117	0.0597	Bradi2g06620	Os01t0208700-01
bdis_cds	osat_cds	0.0728	0.3674	0.1982	Bradi3g33600	Os10t0564000-01
bdis_cds	osat_cds	0.0446	0.9203	0.0485	Bradi2g09160	Os01t0256600-01
bdis_cds	osat_cds	0.2913	0.8103	0.3596	Bradi1g58410	Os02t0793500-01
bdis_cds	osat_cds	0.0162	0.5113	0.0316	Bradi3g03317	Os02t0137400-01
bdis_cds	osat_cds	0.0953	0.9528	0.1000	Bradi1g19520	Os07t0647600-01
bdis_cds	osat_cds	0.0864	0.4668	0.1850	Bradi1g04840	Os03t0805400-01
bdis_cds	osat_cds	0.0381	0.4393	0.0867	Bradi1g71290	Os03t0198500-01
bdis_cds	osat_cds	0.1084	0.4044	0.2680	Bradi2g11900	Os01t0314100-01
bdis_cds	osat_cds	0.0915	0.7179	0.1275	Bradi2g19440	Os01t0743800-00
bdis_cds	osat_cds	0.1326	0.4978	0.2663	Bradi5g14590	Os04t0497600-01
bdis_cds	osat_cds	0.1559	0.6960	0.2240	Bradi2g23967	Os05t0442700-01
bdis_cds	osat_cds	0.4507	0.6023	0.7483	Bradi1g08250	Os04t0364800-00
bdis_cds	osat_cds	0.0822	6.6129	0.0124	Bradi4g38880	Os09t0571400-01
bdis_cds	osat_cds	0.1739	0.6822	0.2549	Bradi1g75780	Os03t0139200-01
bdis_cds	osat_cds	0.0477	0.4673	0.1021	Bradi4g02882	Os12t0595000-01
bdis_cds	osat_cds	0.0448	0.4896	0.0915	Bradi2g47880	Os01t0708900-01
bdis_cds	osat_cds	0.1334	0.9115	0.1463	Bradi2g23996	Os05t0441400-01
bdis_cds	osat_cds	0.0853	0.2852	0.2991	Bradi4g28360	Os09t0345000-02
bdis_cds	osat_cds	0.0607	1.8039	0.0336	Bradi3g06597	Os02t0190600-00
bdis_cds	osat_cds	0.0544	0.4527	0.1201	Bradi3g13330	Os08t0109100-01
bdis_cds	osat_cds	0.1946	0.5457	0.3566	Bradi2g07337	Os01t0223800-01
bdis_cds	osat_cds	0.1119	1.4275	0.0784	Bradi1g63710	Os01t0276700-02
bdis_cds	osat_cds	0.1153	0.5220	0.2208	Bradi3g54320	Os02t0799300-01
bdis_cds	osat_cds	0.0872	0.4540	0.1921	Bradi1g15810	Os03t0295400-01
bdis_cds	osat_cds	0.0914	0.5700	0.1603	Bradi4g38270	Os09t0565400-01
bdis_cds	osat_cds	0.0753	0.3721	0.2025	Bradi1g20160	Os07t0637000-01
bdis_cds	osat_cds	0.0446	0.4399	0.1014	Bradi4g36880	Os09t0544300-01
bdis_cds	osat_cds	0.0523	0.7298	0.0716	Bradi2g10990	Os03t0848200-01
bdis_cds	osat_cds	0.0602	0.6796	0.0887	Bradi3g37240	Os08t0447000-01
bdis_cds	osat_cds	0.0365	0.7663	0.0476	Bradi1g26410	Os07t0512100-01
bdis_cds	osat_cds	0.1291	0.5039	0.2562	Bradi1g05320	Os03t0799100-01
bdis_cds	osat_cds	0.5581	0.3953	1.4118	Bradi1g50890	Os06t0149166-00
bdis_cds	osat_cds	0.0460	0.4401	0.1045	Bradi2g57807	Os01t0900900-01
bdis_cds	osat_cds	0.0046	0.2668	0.0171	Bradi3g01930	Os02t0120800-01
bdis_cds	osat_cds	0.1143	0.5215	0.2192	Bradi2g25180	Os11t0661000-02
bdis_cds	osat_cds	0.0850	0.9090	0.0935	Bradi3g52080	Os02t0689500-01
bdis_cds	osat_cds	0.0901	1.4541	0.0620	Bradi1g64290	Os03t0310800-01
bdis_cds	osat_cds	0.0190	0.1845	0.1030	Bradi1g39206	Os10t0356000-00
bdis_cds	osat_cds	0.0532	0.4077	0.1305	Bradi3g44400	Os02t0521300-01
bdis_cds	osat_cds	0.0552	0.4584	0.1204	Bradi5g21710	Os04t0614600-01
bdis_cds	osat_cds	0.1186	0.8262	0.1436	Bradi3g51920	Os02t0684400-01
bdis_cds	osat_cds	0.0119	0.4714	0.0252	Bradi3g01477	Os02t0115900-02
bdis_cds	osat_cds	0.0681	0.7753	0.0878	Bradi5g11100	Os04t0445200-01
bdis_cds	osat_cds	0.1234	0.7841	0.1574	Bradi5g16425	Os04t0528600-01
bdis_cds	osat_cds	0.1769	0.7835	0.2257	Bradi5g07660	Os04t0380300-01
bdis_cds	osat_cds	0.0627	0.4909	0.1277	Bradi3g02226	Os02t0122800-02
bdis_cds	osat_cds	0.1074	0.5216	0.2060	Bradi3g26780	Os10t0415600-03
bdis_cds	osat_cds	0.1503	1.7535	0.0857	Bradi4g05240	Os06t0110000-01
bdis_cds	osat_cds	0.1209	1.5198	0.0796	Bradi3g17935	Os01t0959750-00
bdis_cds	osat_cds	0.0814	1.4207	0.0573	Bradi5g09430	Os04t0413200-01
bdis_cds	osat_cds	0.1221	0.4889	0.2498	Bradi4g23700	Os11t0182400-01
bdis_cds	osat_cds	0.1291	0.9026	0.1431	Bradi4g32270	Os09t0460100-01
bdis_cds	osat_cds	0.0637	0.7159	0.0890	Bradi2g53650	Os01t0823900-01
bdis_cds	osat_cds	0.0825	0.3758	0.2195	Bradi3g34990	Os08t0379300-01
bdis_cds	osat_cds	0.6544	0.4311	1.5178	Bradi4g01860	Os06t0119800-00
bdis_cds	osat_cds	0.1802	0.9203	0.1958	Bradi5g16055	Os04t0523000-00
bdis_cds	osat_cds	0.0703	1.0157	0.0692	Bradi4g08690	Os03t0424500-01
bdis_cds	osat_cds	0.0365	0.5640	0.0647	Bradi4g41910	Os12t0162400-01
bdis_cds	osat_cds	0.1146	0.6599	0.1736	Bradi2g51247	Os01t0930000-01
bdis_cds	osat_cds	0.1737	0.8569	0.2027	Bradi5g00580	Os04t0165300-01
bdis_cds	osat_cds	0.0954	1.8537	0.0515	Bradi2g33340	Os05t0188700-01
bdis_cds	osat_cds	0.2260	0.8125	0.2781	Bradi2g25837	Os05t0403600-01
bdis_cds	osat_cds	0.2156	0.2507	0.8599	Bradi2g11430	Os01t0298400-01
bdis_cds	osat_cds	0.0502	0.5207	0.0964	Bradi1g15490	Os03t0582200-01
bdis_cds	osat_cds	0.0571	0.6063	0.0943	Bradi4g16170	Os11t0568500-01
bdis_cds	osat_cds	0.0723	0.3957	0.1827	Bradi1g19710	Os07t0644000-01
bdis_cds	osat_cds	0.0950	0.8642	0.1099	Bradi2g44000	Os01t0623900-01
bdis_cds	osat_cds	0.1067	0.7477	0.1426	Bradi4g07510	Os11t0516100-01
bdis_cds	osat_cds	0.0983	0.7063	0.1391	Bradi1g44190	Os06t0255100-01
bdis_cds	osat_cds	0.0926	0.3593	0.2577	Bradi1g13250	Os03t0656201-01
bdis_cds	osat_cds	0.0433	1.3390	0.0323	Bradi4g32190	Os09t0458900-01
bdis_cds	osat_cds	0.1583	0.5233	0.3024	Bradi2g37360	Os04t0514500-01
bdis_cds	osat_cds	0.1867	1.3549	0.1378	Bradi4g16960	Os11t0542100-01
bdis_cds	osat_cds	0.1473	0.3747	0.3931	Bradi4g35257	Os09t0516500-00
bdis_cds	osat_cds	0.0942	0.5622	0.1675	Bradi3g41400	Os08t0533700-01
bdis_cds	osat_cds	0.1449	0.5386	0.2691	Bradi1g06970	Os03t0777000-01
bdis_cds	osat_cds	0.0391	0.4396	0.0889	Bradi2g05990	Os01t0197200-01
bdis_cds	osat_cds	0.7571	0.6753	1.1211	Bradi2g19293	Os07t0248100-01
bdis_cds	osat_cds	0.0765	0.3973	0.1925	Bradi1g61840	Os03t0359700-01
bdis_cds	osat_cds	0.2432	0.2231	1.0901	Bradi1g51045	Os06t0145700-01
bdis_cds	osat_cds	0.1826	0.5631	0.3244	Bradi3g32187	Os10t0539600-01
bdis_cds	osat_cds	0.1316	0.6542	0.2011	Bradi3g19940	Os08t0293100-01
bdis_cds	osat_cds	0.1652	0.4510	0.3663	Bradi1g35430	Os06t0635300-00
bdis_cds	osat_cds	0.1444	2.1134	0.0683	Bradi3g05660	Os02t0176000-00
bdis_cds	osat_cds	0.0932	0.5233	0.1781	Bradi1g23340	Os07t0583700-01
bdis_cds	osat_cds	0.2178	0.7461	0.2918	Bradi2g20100	Os05t0512301-00
bdis_cds	osat_cds	0.1559	0.5914	0.2637	Bradi3g50440	Os02t0654000-01
bdis_cds	osat_cds	0.3015	0.4925	0.6121	Bradi3g08050	Os02t0215100-01
bdis_cds	osat_cds	0.0634	0.5150	0.1232	Bradi1g07190	Os03t0773600-01
bdis_cds	osat_cds	0.0847	0.5107	0.1659	Bradi3g36460	Os08t0430200-01
bdis_cds	osat_cds	0.0362	0.5881	0.0616	Bradi2g03080	Os12t0616200-01
bdis_cds	osat_cds	0.0949	0.9917	0.0957	Bradi1g34250	Os06t0702000-01
bdis_cds	osat_cds	0.0520	0.6444	0.0807	Bradi2g26850	Os05t0386900-01
bdis_cds	osat_cds	0.1328	0.4890	0.2717	Bradi1g15280	Os03t0593100-01
bdis_cds	osat_cds	0.1524	1.0003	0.1524	Bradi2g37430	Os05t0114400-01
