Reference_Species	Query_Species	dN	dS	dNdS	Reference_Gene	Query_gene
bdis_Tek2	osat_cds	0.1445	0.5911	0.2445	Brdisv1Tek-21006520m	Os06t0251000-01
bdis_Tek2	osat_cds	0.4316	0.6753	0.6391	Brdisv1Tek-21044622m	Os03t0278300-04
bdis_Tek2	osat_cds	0.0542	0.4311	0.1257	Brdisv1Tek-21003531m	Os07t0581300-01
bdis_Tek2	osat_cds	0.4766	0.9199	0.5181	Brdisv1Tek-21003609m	Os02t0640100-00
bdis_Tek2	osat_cds	0.4029	0.4804	0.8386	Brdisv1Tek-21004911m	Os07t0554900-01
bdis_Tek2	osat_cds	0.1233	0.4121	0.2992	Brdisv1Tek-21013369m	Os01t0229500-01
bdis_Tek2	osat_cds	0.2069	1.6242	0.1274	Brdisv1Tek-21004013m	Os07t0517600-00
bdis_Tek2	osat_cds	0.0381	0.4941	0.0770	Brdisv1Tek-21002718m	Os07t0673100-01
bdis_Tek2	osat_cds	0.5566	0.2489	2.2363	Brdisv1Tek-21004475m	Os02t0819600-01
bdis_Tek2	osat_cds	0.0368	0.4242	0.0867	Brdisv1Tek-21001864m	Os03t0679700-03
bdis_Tek2	osat_cds	0.0640	1.0105	0.0633	Brdisv1Tek-21015949m	Os05t0439400-01
bdis_Tek2	osat_cds	0.1324	0.7669	0.1726	Brdisv1Tek-21032590m	Os02t0647900-01
bdis_Tek2	osat_cds	0.2618	0.4777	0.5481	Brdisv1Tek-21002623m	Os07t0682700-01
bdis_Tek2	osat_cds	0.0672	0.3503	0.1920	Brdisv1Tek-21040849m	Os04t0673400-01
bdis_Tek2	osat_cds	0.1173	1.5839	0.0741	Brdisv1Tek-21008352m	Os07t0176500-01
bdis_Tek2	osat_cds	0.7323	0.4132	1.7724	Brdisv1Tek-21041743m	Os02t0581000-00
bdis_Tek2	osat_cds	0.3675	0.4687	0.7843	Brdisv1Tek-21039479m	Os07t0685900-01
bdis_Tek2	osat_cds	0.1397	0.8955	0.1560	Brdisv1Tek-21039817m	Os05t0594200-01
bdis_Tek2	osat_cds	0.1298	0.3913	0.3316	Brdisv1Tek-21037051m	Os02t0754100-01
bdis_Tek2	osat_cds	0.0260	0.3769	0.0689	Brdisv1Tek-21000506m	Os03t0823800-01
bdis_Tek2	osat_cds	0.1502	0.8339	0.1801	Brdisv1Tek-21019982m	Os01t0825900-01
bdis_Tek2	osat_cds	0.1919	0.6465	0.2968	Brdisv1Tek-21014302m	Os01t0369200-01
bdis_Tek2	osat_cds	0.0289	0.4068	0.0709	Brdisv1Tek-21007934m	Os07t0271000-01
bdis_Tek2	osat_cds	0.0737	0.4036	0.1825	Brdisv1Tek-21027239m	Os12t0288400-01
bdis_Tek2	osat_cds	0.3198	0.7413	0.4314	Brdisv1Tek-21024122m	Os11t0582700-01
bdis_Tek2	osat_cds	0.0740	0.4874	0.1518	Brdisv1Tek-21030324m	Os02t0131700-00
bdis_Tek2	osat_cds	2.6894	2.4822	1.0834	Brdisv1Tek-21044919m	Os12t0600200-01
bdis_Tek2	osat_cds	0.6469	0.7536	0.8584	Brdisv1Tek-21014672m	Os05t0584450-00
bdis_Tek2	osat_cds	0.0498	0.8285	0.0601	Brdisv1Tek-21020310m	Os09t0127800-01
bdis_Tek2	osat_cds	0.1085	0.7066	0.1535	Brdisv1Tek-21005307m	Os11t0199600-02
bdis_Tek2	osat_cds	0.0634	0.8153	0.0778	Brdisv1Tek-21026241m	Os09t0473400-00
bdis_Tek2	osat_cds	0.0468	0.3557	0.1316	Brdisv1Tek-21008120m	Os07t0209000-01
bdis_Tek2	osat_cds	0.4757	1.4279	0.3332	Brdisv1Tek-21008565m	Os04t0189400-01
bdis_Tek2	osat_cds	0.0434	0.3640	0.1191	Brdisv1Tek-21042977m	Os11t0586100-01
bdis_Tek2	osat_cds	0.0424	0.5170	0.0820	Brdisv1Tek-21019895m	Os01t0816400-02
bdis_Tek2	osat_cds	0.0584	0.3060	0.1907	Brdisv1Tek-21020976m	Os01t0923900-01
bdis_Tek2	osat_cds	0.0948	0.6034	0.1571	Brdisv1Tek-21022970m	Os09t0133600-02
bdis_Tek2	osat_cds	0.1029	1.6259	0.0633	Brdisv1Tek-21027674m	Os12t0165600-01
bdis_Tek2	osat_cds	0.0825	0.4792	0.1721	Brdisv1Tek-21028836m	Os05t0317200-01
bdis_Tek2	osat_cds	0.0267	0.7190	0.0372	Brdisv1Tek-21030892m	Os03t0576700-01
bdis_Tek2	osat_cds	0.1742	0.7433	0.2343	Brdisv1Tek-21026561m	Os09t0511900-01
bdis_Tek2	osat_cds	0.0579	0.3885	0.1489	Brdisv1Tek-21005319m	Os03t0616700-01
bdis_Tek2	osat_cds	0.1626	2.5236	0.0644	Brdisv1Tek-21024576m	Os11t0244200-01
bdis_Tek2	osat_cds	0.0596	0.5573	0.1069	Brdisv1Tek-21026080m	Os09t0443500-01
bdis_Tek2	osat_cds	0.1748	1.0383	0.1683	Brdisv1Tek-21018133m	Os01t0595001-00
bdis_Tek2	osat_cds	0.2835	0.8952	0.3167	Brdisv1Tek-21022637m	Os11t0634700-00
bdis_Tek2	osat_cds	0.2048	0.9000	0.2275	Brdisv1Tek-21024344m	Os11t0491500-00
bdis_Tek2	osat_cds	0.0902	0.5538	0.1628	Brdisv1Tek-21011911m	Os03t0125300-01
bdis_Tek2	osat_cds	0.1623	0.3137	0.5175	Brdisv1Tek-21029451m	Os02t0194700-01
bdis_Tek2	osat_cds	0.2861	0.2196	1.3026	Brdisv1Tek-21025754m	Os09t0380000-01
bdis_Tek2	osat_cds	0.2305	0.9442	0.2442	Brdisv1Tek-21019121m	Os06t0254200-00
bdis_Tek2	osat_cds	0.1216	0.7657	0.1588	Brdisv1Tek-21030444m	Os08t0111200-01
bdis_Tek2	osat_cds	0.0449	0.3910	0.1149	Brdisv1Tek-21009397m	Os03t0370000-01
bdis_Tek2	osat_cds	0.2447	0.5285	0.4630	Brdisv1Tek-21020974m	Os01t0923800-01
bdis_Tek2	osat_cds	0.1160	2.1533	0.0539	Brdisv1Tek-21011352m	Os10t0397800-00
bdis_Tek2	osat_cds	0.3747	0.7423	0.5048	Brdisv1Tek-21027667m	Os12t0167700-01
bdis_Tek2	osat_cds	0.0919	0.6137	0.1497	Brdisv1Tek-21019964m	Os01t0823600-01
bdis_Tek2	osat_cds	0.1069	0.5652	0.1892	Brdisv1Tek-21005096m	Os06t0676600-01
bdis_Tek2	osat_cds	0.0920	0.3534	0.2604	Brdisv1Tek-21010018m	Os06t0215400-01
bdis_Tek2	osat_cds	0.0365	0.4051	0.0901	Brdisv1Tek-21002901m	Os07t0659400-00
bdis_Tek2	osat_cds	0.0860	0.4821	0.1785	Brdisv1Tek-21026218m	Os09t0469400-01
bdis_Tek2	osat_cds	0.2356	0.7657	0.3076	Brdisv1Tek-21019696m	Os01t0783800-01
bdis_Tek2	osat_cds	0.2870	0.4728	0.6071	Brdisv1Tek-21024607m	Os11t0242200-00
bdis_Tek2	osat_cds	0.0661	0.6200	0.1067	Brdisv1Tek-21011690m	Os03t0143600-01
bdis_Tek2	osat_cds	0.0996	0.3991	0.2496	Brdisv1Tek-21039253m	Os04t0531100-01
bdis_Tek2	osat_cds	0.0843	0.7332	0.1150	Brdisv1Tek-21009172m	Os07t0616200-01
bdis_Tek2	osat_cds	0.1562	0.6773	0.2306	Brdisv1Tek-21020755m	Os12t0621700-01
bdis_Tek2	osat_cds	0.1252	0.8445	0.1482	Brdisv1Tek-21029163m	Os02t0175800-01
bdis_Tek2	osat_cds	0.1390	0.6237	0.2228	Brdisv1Tek-21010683m	Os03t0231950-01
bdis_Tek2	osat_cds	0.1058	1.7594	0.0601	Brdisv1Tek-21013811m	Os01t0945600-01
bdis_Tek2	osat_cds	0.0671	0.4385	0.1529	Brdisv1Tek-21005301m	Os06t0698859-01
bdis_Tek2	osat_cds	0.0403	0.4676	0.0861	Brdisv1Tek-21015222m	Os05t0529000-01
bdis_Tek2	osat_cds	0.1653	11.4411	0.0145	Brdisv1Tek-21023757m	Os11t0614400-01
bdis_Tek2	osat_cds	0.3362	0.8013	0.4195	Brdisv1Tek-21009088m	Os03t0569900-01
bdis_Tek2	osat_cds	0.0944	1.9665	0.0480	Brdisv1Tek-21009898m	Os03t0300400-01
bdis_Tek2	osat_cds	0.0596	0.5176	0.1152	Brdisv1Tek-21003227m	Os07t0623300-01
bdis_Tek2	osat_cds	0.3635	0.5677	0.6403	Brdisv1Tek-21009544m	Os02t0713500-00
bdis_Tek2	osat_cds	0.0368	0.3938	0.0934	Brdisv1Tek-21010635m	Os03t0227000-01
bdis_Tek2	osat_cds	0.0999	0.8862	0.1127	Brdisv1Tek-21039289m	Os04t0537100-01
bdis_Tek2	osat_cds	0.0767	0.7658	0.1001	Brdisv1Tek-21013531m	Os01t0246700-01
bdis_Tek2	osat_cds	0.1118	1.1010	0.1015	Brdisv1Tek-21044431m	Os07t0621800-01
bdis_Tek2	osat_cds	0.1259	1.3161	0.0956	Brdisv1Tek-21011797m	Os03t0134500-00
bdis_Tek2	osat_cds	0.1444	0.3837	0.3764	Brdisv1Tek-21013416m	Os01t0233900-01
bdis_Tek2	osat_cds	0.4299	0.9730	0.4419	Brdisv1Tek-21041371m	Os01t0180900-01
bdis_Tek2	osat_cds	0.0386	0.4009	0.0962	Brdisv1Tek-21027796m	Os11t0152500-01
bdis_Tek2	osat_cds	0.0458	0.3483	0.1315	Brdisv1Tek-21044339m	Os03t0758100-01
bdis_Tek2	osat_cds	0.0374	0.5365	0.0698	Brdisv1Tek-21036842m	Os03t0113700-01
bdis_Tek2	osat_cds	0.0246	0.3313	0.0744	Brdisv1Tek-21020375m	Os01t0867700-01
bdis_Tek2	osat_cds	0.1759	0.8265	0.2129	Brdisv1Tek-21006611m	Os02t0743500-01
bdis_Tek2	osat_cds	0.2365	1.0152	0.2330	Brdisv1Tek-21031062m	Os08t0193900-01
bdis_Tek2	osat_cds	0.2958	0.5440	0.5439	Brdisv1Tek-21021815m	Os09t0479000-01
bdis_Tek2	osat_cds	0.0347	0.6027	0.0576	Brdisv1Tek-21025331m	Os09t0267600-01
bdis_Tek2	osat_cds	0.1337	0.3891	0.3435	Brdisv1Tek-21006236m	Os06t0326500-01
bdis_Tek2	osat_cds	0.1230	0.8358	0.1472	Brdisv1Tek-21040939m	Os04t0682100-01
bdis_Tek2	osat_cds	0.1531	1.5216	0.1006	Brdisv1Tek-21031530m	Os09t0368200-00
bdis_Tek2	osat_cds	0.0255	2.2681	0.0112	Brdisv1Tek-21002902m	Os07t0659100-01
bdis_Tek2	osat_cds	0.1097	0.7623	0.1439	Brdisv1Tek-21002704m	Os07t0673700-01
bdis_Tek2	osat_cds	0.1087	1.0324	0.1053	Brdisv1Tek-21035117m	Os02t0578300-01
bdis_Tek2	osat_cds	0.0942	3.8001	0.0248	Brdisv1Tek-21004789m	Os06t0652200-01
bdis_Tek2	osat_cds	0.2426	0.8646	0.2806	Brdisv1Tek-21038947m	Os04t0494600-01
bdis_Tek2	osat_cds	0.1255	0.9854	0.1274	Brdisv1Tek-21024699m	Os12t0193200-01
bdis_Tek2	osat_cds	0.4324	0.3520	1.2286	Brdisv1Tek-21044998m	Os04t0415100-01
bdis_Tek2	osat_cds	0.0545	0.4279	0.1273	Brdisv1Tek-21029855m	Os02t0244100-01
bdis_Tek2	osat_cds	0.0229	0.3274	0.0699	Brdisv1Tek-21001412m	Os03t0738400-01
bdis_Tek2	osat_cds	0.1422	1.0434	0.1363	Brdisv1Tek-21032563m	Os10t0504600-01
bdis_Tek2	osat_cds	0.1511	0.7991	0.1891	Brdisv1Tek-21011281m	Os11t0208900-01
bdis_Tek2	osat_cds	0.0899	0.4907	0.1831	Brdisv1Tek-21015083m	Os03t0326600-01
bdis_Tek2	osat_cds	0.0443	0.3739	0.1184	Brdisv1Tek-21029476m	Os02t0196300-01
bdis_Tek2	osat_cds	0.0557	0.4667	0.1194	Brdisv1Tek-21030358m	Os08t0102100-01
bdis_Tek2	osat_cds	0.1005	1.0859	0.0925	Brdisv1Tek-21025799m	Os09t0400400-01
bdis_Tek2	osat_cds	12.2495	6.6312	1.8472	Brdisv1Tek-21004062m	Os07t0511100-00
bdis_Tek2	osat_cds	0.0921	0.4656	0.1978	Brdisv1Tek-21022321m	Os12t0564600-01
bdis_Tek2	osat_cds	0.3392	0.4247	0.7986	Brdisv1Tek-21034239m	Os08t0529300-00
bdis_Tek2	osat_cds	0.3337	0.1184	2.8184	Brdisv1Tek-21016774m	Os05t0197200-00
bdis_Tek2	osat_cds	0.1998	1.2483	0.1600	Brdisv1Tek-21032724m	Os10t0522800-01
bdis_Tek2	osat_cds	0.0920	0.6994	0.1315	Brdisv1Tek-21043370m	Os04t0449500-01
bdis_Tek2	osat_cds	0.3107	0.9065	0.3428	Brdisv1Tek-21031544m	Os02t0713500-00
bdis_Tek2	osat_cds	0.5158	0.5194	0.9931	Brdisv1Tek-21016503m	Os01t0512200-01
bdis_Tek2	osat_cds	0.2918	1.2475	0.2339	Brdisv1Tek-21040399m	Os04t0633900-00
bdis_Tek2	osat_cds	0.1023	0.7204	0.1420	Brdisv1Tek-21022497m	Os12t0530100-01
bdis_Tek2	osat_cds	0.0851	0.5031	0.1691	Brdisv1Tek-21004896m	Os06t0661800-01
bdis_Tek2	osat_cds	0.0782	0.4725	0.1655	Brdisv1Tek-21016174m	Os05t0404000-01
bdis_Tek2	osat_cds	0.1538	0.5415	0.2841	Brdisv1Tek-21020985m	Os01t0924900-01
bdis_Tek2	osat_cds	0.1404	1.1980	0.1172	Brdisv1Tek-21028515m	Os11t0217300-01
bdis_Tek2	osat_cds	0.3683	0.7148	0.5152	Brdisv1Tek-21031077m	Os08t0193900-01
bdis_Tek2	osat_cds	0.2554	1.0370	0.2463	Brdisv1Tek-21010392m	Os03t0257500-01
bdis_Tek2	osat_cds	0.0577	0.4741	0.1216	Brdisv1Tek-21011554m	Os03t0157300-01
bdis_Tek2	osat_cds	0.2493	0.6611	0.3771	Brdisv1Tek-21033986m	Os04t0127500-01
bdis_Tek2	osat_cds	0.0712	0.6697	0.1063	Brdisv1Tek-21003519m	Os07t0583600-01
bdis_Tek2	osat_cds	0.0811	0.3723	0.2179	Brdisv1Tek-21007217m	Os06t0162500-01
bdis_Tek2	osat_cds	0.0707	0.4597	0.1537	Brdisv1Tek-21022140m	Os12t0583900-02
bdis_Tek2	osat_cds	0.6354	0.4608	1.3790	Brdisv1Tek-21025312m	Os03t0833600-01
bdis_Tek2	osat_cds	0.2479	1.0926	0.2269	Brdisv1Tek-21030851m	Os08t0168000-01
bdis_Tek2	osat_cds	0.4721	0.8616	0.5479	Brdisv1Tek-21027973m	Os01t0346250-00
bdis_Tek2	osat_cds	0.1591	1.5225	0.1045	Brdisv1Tek-21018417m	Os05t0584200-01
bdis_Tek2	osat_cds	0.1275	0.9549	0.1335	Brdisv1Tek-21018958m	Os01t0697100-01
bdis_Tek2	osat_cds	0.0959	0.4413	0.2173	Brdisv1Tek-21003772m	Os07t0565600-01
bdis_Tek2	osat_cds	0.0968	0.3910	0.2476	Brdisv1Tek-21022444m	Os10t0170300-01
bdis_Tek2	osat_cds	0.2477	0.4631	0.5348	Brdisv1Tek-21028961m	Os05t0295200-01
bdis_Tek2	osat_cds	0.0797	1.0430	0.0764	Brdisv1Tek-21039917m	Os06t0696600-01
bdis_Tek2	osat_cds	0.0763	0.9389	0.0813	Brdisv1Tek-21037916m	Os04t0281900-01
bdis_Tek2	osat_cds	0.0307	0.4464	0.0687	Brdisv1Tek-21002355m	Os03t0586900-01
bdis_Tek2	osat_cds	0.0794	0.6326	0.1255	Brdisv1Tek-21005239m	Os01t0718300-01
bdis_Tek2	osat_cds	0.0420	0.4287	0.0980	Brdisv1Tek-21041948m	Os10t0502400-01
bdis_Tek2	osat_cds	0.0543	0.4424	0.1227	Brdisv1Tek-21032213m	Os10t0462800-01
bdis_Tek2	osat_cds	0.4204	2.5782	0.1630	Brdisv1Tek-21044625m	Os02t0286700-00
bdis_Tek2	osat_cds	0.0751	0.4308	0.1743	Brdisv1Tek-21013277m	Os01t0219100-01
bdis_Tek2	osat_cds	0.0639	1.0183	0.0628	Brdisv1Tek-21040653m	Os04t0654600-01
bdis_Tek2	osat_cds	0.1705	0.8097	0.2106	Brdisv1Tek-21027071m	Os09t0560600-01
bdis_Tek2	osat_cds	0.2813	0.5236	0.5373	Brdisv1Tek-21037354m	Os02t0832200-01
bdis_Tek2	osat_cds	0.1049	0.5791	0.1812	Brdisv1Tek-21025841m	Os05t0348100-01
bdis_Tek2	osat_cds	0.0091	0.5066	0.0180	Brdisv1Tek-21029036m	Os02t0162500-01
bdis_Tek2	osat_cds	0.1041	0.4982	0.2089	Brdisv1Tek-21025447m	Os09t0307300-01
bdis_Tek2	osat_cds	0.8823	0.8900	0.9913	Brdisv1Tek-21023165m	Os05t0359966-00
bdis_Tek2	osat_cds	0.4257	0.6062	0.7023	Brdisv1Tek-21043619m	Os03t0372900-01
bdis_Tek2	osat_cds	0.0432	0.7064	0.0611	Brdisv1Tek-21008258m	Os07t0185800-01
bdis_Tek2	osat_cds	0.5166	1.5976	0.3233	Brdisv1Tek-21011367m	Os04t0434500-00
bdis_Tek2	osat_cds	0.0704	0.5041	0.1397	Brdisv1Tek-21022611m	Os12t0511300-02
bdis_Tek2	osat_cds	0.1343	0.6123	0.2194	Brdisv1Tek-21020221m	Os01t0852900-01
bdis_Tek2	osat_cds	0.0499	1.9898	0.0251	Brdisv1Tek-21025071m	Os12t0443500-01
bdis_Tek2	osat_cds	0.2065	0.2378	0.8685	Brdisv1Tek-21012626m	Os01t0142800-01
bdis_Tek2	osat_cds	0.0657	0.5432	0.1209	Brdisv1Tek-21007953m	Os07t0260400-01
bdis_Tek2	osat_cds	0.1627	2.6000	0.0626	Brdisv1Tek-21017666m	Os12t0548700-01
bdis_Tek2	osat_cds	0.1321	1.1005	0.1200	Brdisv1Tek-21005933m	Os06t0553200-01
bdis_Tek2	osat_cds	0.0986	0.5944	0.1658	Brdisv1Tek-21004093m	Os07t0508200-01
bdis_Tek2	osat_cds	0.0557	0.3570	0.1559	Brdisv1Tek-21013700m	Os01t0265900-00
bdis_Tek2	osat_cds	0.0631	0.5684	0.1109	Brdisv1Tek-21024549m	Os11t0249900-01
bdis_Tek2	osat_cds	0.0715	0.4713	0.1518	Brdisv1Tek-21007168m	Os06t0171900-01
bdis_Tek2	osat_cds	0.1778	0.4644	0.3830	Brdisv1Tek-21011328m	Os03t0177300-01
bdis_Tek2	osat_cds	0.0749	0.6804	0.1100	Brdisv1Tek-21007969m	Os07t0258700-01
bdis_Tek2	osat_cds	0.1563	0.1300	1.2027	Brdisv1Tek-21039935m	Os04t0631200-01
bdis_Tek2	osat_cds	0.0576	0.5190	0.1110	Brdisv1Tek-21011023m	Os10t0183900-01
bdis_Tek2	osat_cds	0.4620	0.5054	0.9142	Brdisv1Tek-21007641m	Os06t0146300-01
bdis_Tek2	osat_cds	0.0964	0.3878	0.2485	Brdisv1Tek-21023099m	Os01t0789100-01
bdis_Tek2	osat_cds	0.1856	0.5942	0.3124	Brdisv1Tek-21040349m	Os04t0629400-01
bdis_Tek2	osat_cds	0.0924	0.7268	0.1272	Brdisv1Tek-21032468m	Os10t0491900-01
bdis_Tek2	osat_cds	0.1272	0.4883	0.2605	Brdisv1Tek-21036502m	Os02t0819300-01
bdis_Tek2	osat_cds	0.0758	0.9604	0.0790	Brdisv1Tek-21039041m	Os04t0507700-01
bdis_Tek2	osat_cds	0.2638	0.5812	0.4539	Brdisv1Tek-21022204m	Os12t0575200-02
bdis_Tek2	osat_cds	0.0489	0.3545	0.1380	Brdisv1Tek-21029090m	Os02t0168800-01
bdis_Tek2	osat_cds	0.1060	0.6142	0.1725	Brdisv1Tek-21022797m	Os12t0465700-01
bdis_Tek2	osat_cds	0.1285	0.4694	0.2738	Brdisv1Tek-21000588m	Os03t0582100-01
bdis_Tek2	osat_cds	0.3297	0.5851	0.5635	Brdisv1Tek-21006683m	Os06t0225100-01
bdis_Tek2	osat_cds	0.0720	0.5816	0.1238	Brdisv1Tek-21030549m	Os08t0121900-01
bdis_Tek2	osat_cds	0.3941	0.8037	0.4904	Brdisv1Tek-21021074m	Os05t0177100-01
bdis_Tek2	osat_cds	0.0550	0.4437	0.1239	Brdisv1Tek-21042712m	Os01t0286600-01
bdis_Tek2	osat_cds	0.1864	0.2795	0.6668	Brdisv1Tek-21005175m	Os07t0466300-01
bdis_Tek2	osat_cds	0.0855	0.3859	0.2214	Brdisv1Tek-21007207m	Os06t0163400-01
bdis_Tek2	osat_cds	0.1022	102.1557	0.0010	Brdisv1Tek-21043948m	Os07t0119800-00
bdis_Tek2	osat_cds	0.1158	0.7324	0.1582	Brdisv1Tek-21008209m	Os07t0189700-01
bdis_Tek2	osat_cds	0.0894	0.9388	0.0952	Brdisv1Tek-21030418m	Os06t0364500-01
bdis_Tek2	osat_cds	0.0555	1.3161	0.0421	Brdisv1Tek-21032757m	Os10t0535800-01
bdis_Tek2	osat_cds	0.1100	0.6221	0.1768	Brdisv1Tek-21042492m	Os03t0685500-01
bdis_Tek2	osat_cds	0.3053	0.5509	0.5542	Brdisv1Tek-21024057m	Os11t0619500-00
bdis_Tek2	osat_cds	0.0696	0.7697	0.0904	Brdisv1Tek-21029589m	Os02t0204000-01
bdis_Tek2	osat_cds	0.0564	0.4834	0.1167	Brdisv1Tek-21036876m	Os02t0771100-01
bdis_Tek2	osat_cds	0.2533	0.7451	0.3399	Brdisv1Tek-21022242m	Os12t0567500-00
bdis_Tek2	osat_cds	0.1281	0.8668	0.1478	Brdisv1Tek-21014009m	Os01t0303600-01
bdis_Tek2	osat_cds	0.2068	1.0842	0.1907	Brdisv1Tek-21042508m	Os02t0271000-01
bdis_Tek2	osat_cds	0.4857	0.5023	0.9670	Brdisv1Tek-21021351m	Os05t0280500-01
bdis_Tek2	osat_cds	0.1314	0.9378	0.1401	Brdisv1Tek-21008812m	Os12t0130900-01
bdis_Tek2	osat_cds	0.1475	0.2936	0.5023	Brdisv1Tek-21005135m	Os12t0424180-00
bdis_Tek2	osat_cds	0.1665	0.6039	0.2758	Brdisv1Tek-21005614m	Os04t0691800-01
bdis_Tek2	osat_cds	0.3042	1.3435	0.2265	Brdisv1Tek-21010829m	Os07t0602900-01
bdis_Tek2	osat_cds	0.1357	0.5696	0.2382	Brdisv1Tek-21024067m	Os11t0573200-01
bdis_Tek2	osat_cds	0.0604	0.4215	0.1432	Brdisv1Tek-21025647m	Os09t0363600-01
bdis_Tek2	osat_cds	0.1225	0.4498	0.2723	Brdisv1Tek-21007800m	Os06t0105600-01
bdis_Tek2	osat_cds	0.0810	0.5083	0.1593	Brdisv1Tek-21036852m	Os02t0773400-01
bdis_Tek2	osat_cds	0.0787	0.7746	0.1016	Brdisv1Tek-21036509m	Os11t0416900-01
bdis_Tek2	osat_cds	0.1549	0.2620	0.5912	Brdisv1Tek-21005615m	Os04t0473800-01
bdis_Tek2	osat_cds	0.0263	0.4888	0.0539	Brdisv1Tek-21044951m	Os06t0538000-01
bdis_Tek2	osat_cds	0.0631	1.1096	0.0569	Brdisv1Tek-21000933m	Os03t0788600-02
bdis_Tek2	osat_cds	0.0970	0.4440	0.2184	Brdisv1Tek-21035554m	Os02t0634600-01
bdis_Tek2	osat_cds	0.0408	0.5302	0.0770	Brdisv1Tek-21014712m	Os05t0574400-01
bdis_Tek2	osat_cds	0.6090	0.5407	1.1264	Brdisv1Tek-21017795m	Os09t0520950-00
bdis_Tek2	osat_cds	0.1419	0.4280	0.3316	Brdisv1Tek-21018750m	Os01t0672800-01
bdis_Tek2	osat_cds	0.0433	0.4766	0.0909	Brdisv1Tek-21010580m	Os03t0236966-00
bdis_Tek2	osat_cds	0.5495	0.7123	0.7714	Brdisv1Tek-21044459m	Os12t0128200-01
bdis_Tek2	osat_cds	0.2733	0.5988	0.4565	Brdisv1Tek-21015686m	Os05t0478700-00
bdis_Tek2	osat_cds	0.1057	0.8240	0.1283	Brdisv1Tek-21014067m	Os01t0316100-00
bdis_Tek2	osat_cds	0.3795	0.5550	0.6838	Brdisv1Tek-21030198m	Os02t0529500-01
bdis_Tek2	osat_cds	0.1318	0.5389	0.2446	Brdisv1Tek-21036024m	Os02t0701300-01
bdis_Tek2	osat_cds	0.2434	0.7524	0.3235	Brdisv1Tek-21021910m	Os01t0690800-01
bdis_Tek2	osat_cds	0.3018	1.5909	0.1897	Brdisv1Tek-21027997m	Os07t0169600-01
bdis_Tek2	osat_cds	0.1725	0.8611	0.2003	Brdisv1Tek-21021353m	Os01t0952800-01
bdis_Tek2	osat_cds	0.3701	3.2520	0.1138	Brdisv1Tek-21017390m	Os05t0117300-00
bdis_Tek2	osat_cds	0.0685	0.4840	0.1415	Brdisv1Tek-21036451m	Os02t0816100-01
bdis_Tek2	osat_cds	0.0909	0.8824	0.1030	Brdisv1Tek-21010566m	Os03t0238300-01
bdis_Tek2	osat_cds	0.0884	1.8130	0.0488	Brdisv1Tek-21036866m	Os02t0771700-01
bdis_Tek2	osat_cds	0.2842	0.2509	1.1329	Brdisv1Tek-21026191m	Os09t0464400-00
bdis_Tek2	osat_cds	0.2347	0.6432	0.3649	Brdisv1Tek-21022542m	Os01t0260800-01
bdis_Tek2	osat_cds	0.2236	0.5590	0.4000	Brdisv1Tek-21019091m	Os05t0536200-01
bdis_Tek2	osat_cds	0.2423	0.3249	0.7458	Brdisv1Tek-21001436m	Os04t0413200-01
bdis_Tek2	osat_cds	0.1408	0.9848	0.1430	Brdisv1Tek-21016398m	Os07t0417800-01
bdis_Tek2	osat_cds	0.0934	0.8428	0.1108	Brdisv1Tek-21018230m	Os01t0604500-01
bdis_Tek2	osat_cds	0.1398	0.6086	0.2297	Brdisv1Tek-21020983m	Os01t0924600-01
bdis_Tek2	osat_cds	0.0417	0.8053	0.0518	Brdisv1Tek-21008058m	Os03t0267000-01
bdis_Tek2	osat_cds	0.0388	0.2762	0.1406	Brdisv1Tek-21002097m	Os03t0639700-01
bdis_Tek2	osat_cds	0.1398	0.6846	0.2042	Brdisv1Tek-21018288m	Os01t0612600-01
bdis_Tek2	osat_cds	0.7649	0.4747	1.6112	Brdisv1Tek-21010112m	Os03t0160900-01
bdis_Tek2	osat_cds	0.0693	0.5808	0.1193	Brdisv1Tek-21000566m	Os03t0818200-01
bdis_Tek2	osat_cds	0.1802	0.3928	0.4587	Brdisv1Tek-21011820m	Os03t0131300-01
bdis_Tek2	osat_cds	0.2157	3.4874	0.0619	Brdisv1Tek-21043146m	Os07t0689800-01
bdis_Tek2	osat_cds	0.1329	0.4751	0.2798	Brdisv1Tek-21011862m	Os03t0129000-01
bdis_Tek2	osat_cds	0.1391	0.4841	0.2873	Brdisv1Tek-21019996m	Os01t0828200-00
bdis_Tek2	osat_cds	0.3423	1.0799	0.3170	Brdisv1Tek-21027609m	Os12t0171600-01
bdis_Tek2	osat_cds	0.1547	0.6307	0.2453	Brdisv1Tek-21017985m	Os01t0578000-01
bdis_Tek2	osat_cds	0.0851	0.6809	0.1249	Brdisv1Tek-21035114m	Os02t0578800-01
bdis_Tek2	osat_cds	0.3981	0.4662	0.8540	Brdisv1Tek-21040573m	Os04t0650200-01
bdis_Tek2	osat_cds	0.1479	0.4635	0.3190	Brdisv1Tek-21010658m	Os03t0228500-01
bdis_Tek2	osat_cds	0.0686	0.7609	0.0902	Brdisv1Tek-21027014m	Os08t0555200-01
bdis_Tek2	osat_cds	0.1861	0.2253	0.8259	Brdisv1Tek-21004315m	Os07t0470700-01
bdis_Tek2	osat_cds	0.0800	0.3810	0.2101	Brdisv1Tek-21026967m	Os09t0553600-01
