Reference_Species	Query_Species	dN	dS	dNdS	Reference_Gene	Query_gene
osat_cds	osat_cds	0.2644	1.2072	0.2191	Os11t0247000-01	Os12t0210500-00
osat_cds	osat_cds	0.2166	0.3272	0.6621	Os11t0423200-01	Os02t0801700-01
osat_cds	osat_cds	0.6396	0.5855	1.0923	Os07t0496300-01	Os07t0496401-00
osat_cds	osat_cds	0.6172	0.7521	0.8207	Os05t0209200-01	Os02t0289700-01
osat_cds	osat_cds	0.4379	0.4804	0.9115	Os09t0473966-00	Os08t0487000-01
osat_cds	osat_cds	0.5357	0.8109	0.6606	Os06t0154400-01	Os08t0143700-01
osat_cds	osat_cds	1.0836	0.8356	1.2968	Os06t0152550-01	Os06t0152600-01
osat_cds	osat_cds	0.0000	0.0000	0.3947	Os11t0195200-00	Os03t0166900-00
osat_cds	osat_cds	0.0552	0.6381	0.0865	Os09t0498500-00	Os12t0543600-00
osat_cds	osat_cds	0.2956	1.2111	0.2441	Os05t0440800-01	Os12t0604700-01
osat_cds	osat_cds	0.5806	0.8967	0.6475	Os09t0401050-00	Os09t0401000-01
osat_cds	osat_cds	0.3868	0.3279	1.1797	Os04t0482300-01	Os02t0596700-00
osat_cds	osat_cds	0.0192	0.0228	0.8420	Os08t0208400-02	Os10t0141500-00
osat_cds	osat_cds	0.7367	0.6426	1.1465	Os11t0163800-01	Os12t0164450-01
osat_cds	osat_cds	0.0096	0.0283	0.3404	Os07t0429700-01	Os07t0432201-01
osat_cds	osat_cds	0.3875	0.5667	0.6838	Os07t0419300-01	Os06t0716200-01
osat_cds	osat_cds	0.0137	0.1945	0.0707	Os02t0445300-00	Os12t0114500-01
osat_cds	osat_cds	0.3300	81.9225	0.0040	Os11t0586200-00	Os05t0491100-01
osat_cds	osat_cds	0.5667	0.6418	0.8830	Os11t0180100-00	Os02t0821600-00
osat_cds	osat_cds	0.2052	3.7753	0.0544	Os04t0671100-01	Os03t0130400-01
osat_cds	osat_cds	0.1986	2.9023	0.0684	Os11t0153200-01	Os12t0153500-01
osat_cds	osat_cds	0.0957	0.1625	0.5891	Os01t0382450-01	Os02t0438601-02
osat_cds	osat_cds	0.5247	0.2065	2.5412	Os02t0217400-01	Os09t0275400-01
osat_cds	osat_cds	0.2304	0.7896	0.2918	Os06t0585950-00	Os06t0586150-00
osat_cds	osat_cds	0.3936	0.4940	0.7967	Os03t0147550-00	Os03t0147400-01
osat_cds	osat_cds	0.7387	0.8106	0.9114	Os07t0287000-01	Os04t0208425-00
osat_cds	osat_cds	0.6256	0.6004	1.0420	Os08t0490300-01	Os01t0655400-01
osat_cds	osat_cds	0.0523	0.9764	0.0535	Os01t0367900-01	Os05t0150300-01
osat_cds	osat_cds	0.4887	0.3702	1.3199	Os06t0717100-01	Os03t0241900-02
osat_cds	osat_cds	0.6255	0.6493	0.9633	Os10t0190800-01	Os09t0417500-01
osat_cds	osat_cds	0.6916	0.6336	1.0917	Os06t0173800-00	Os01t0853700-01
osat_cds	osat_cds	0.7135	0.6588	1.0830	Os04t0212200-01	Os01t0274100-00
osat_cds	osat_cds	0.4765	1.1662	0.4086	Os07t0477866-01	Os03t0391100-00
osat_cds	osat_cds	0.0591	0.7217	0.0819	Os06t0726200-02	Os06t0726100-01
osat_cds	osat_cds	0.3458	1.1663	0.2965	Os04t0563300-02	Os03t0600800-00
osat_cds	osat_cds	0.1205	0.4557	0.2645	Os12t0128800-02	Os11t0132600-01
osat_cds	osat_cds	0.4125	0.9990	0.4129	Os01t0138500-01	Os01t0513400-01
osat_cds	osat_cds	0.8309	0.5451	1.5242	Os03t0289400-00	Os07t0161700-00
osat_cds	osat_cds	0.1095	0.4708	0.2326	Os11t0632200-01	Os09t0248900-01
osat_cds	osat_cds	0.0779	0.4313	0.1807	Os04t0180400-01	Os04t0178400-01
osat_cds	osat_cds	0.0083	0.2177	0.0380	Os05t0418000-01	Os05t0304400-01
osat_cds	osat_cds	0.0866	0.6150	0.1408	Os06t0206700-01	Os02t0775400-01
osat_cds	osat_cds	0.0864	0.1676	0.5156	Os10t0344000-01	Os10t0344500-00
osat_cds	osat_cds	0.5279	0.6703	0.7876	Os07t0658400-02	Os05t0555600-03
osat_cds	osat_cds	0.1322	0.7192	0.1838	Os06t0207700-01	Os02t0773400-01
osat_cds	osat_cds	0.0182	0.1220	0.1492	Os12t0568200-01	Os12t0568500-01
osat_cds	osat_cds	0.3623	0.4296	0.8434	Os05t0568800-01	Os05t0568600-01
osat_cds	osat_cds	0.3990	0.1589	2.5115	Os01t0381325-00	Os05t0139200-01
osat_cds	osat_cds	0.1390	2.3742	0.0585	Os02t0832400-02	Os03t0128200-01
osat_cds	osat_cds	0.4744	0.4593	1.0329	Os08t0434566-01	Os06t0625700-01
osat_cds	osat_cds	0.0090	0.0184	0.4902	Os11t0657700-00	Os11t0691190-00
osat_cds	osat_cds	0.5512	0.3941	1.3987	Os03t0249900-01	Os05t0596200-03
osat_cds	osat_cds	0.6014	0.5766	1.0430	Os11t0544150-00	Os11t0544100-00
osat_cds	osat_cds	0.1183	0.9778	0.1210	Os05t0219900-01	Os01t0385400-01
osat_cds	osat_cds	0.1268	1.4414	0.0880	Os04t0460600-01	Os02t0579000-02
osat_cds	osat_cds	0.1730	5.1889	0.0333	Os03t0769000-00	Os07t0123400-01
osat_cds	osat_cds	0.5186	0.4073	1.2734	Os03t0798400-01	Os03t0741600-00
osat_cds	osat_cds	0.5723	0.4838	1.1828	Os04t0618950-00	Os02t0165500-01
osat_cds	osat_cds	0.4102	0.6437	0.6372	Os07t0694500-02	Os07t0202400-01
osat_cds	osat_cds	0.4904	0.5374	0.9125	Os02t0116750-00	Os02t0116700-01
osat_cds	osat_cds	0.6751	0.7337	0.9201	Os12t0605850-00	Os12t0605800-01
osat_cds	osat_cds	0.3106	0.2365	1.3132	Os04t0577300-01	Os04t0204400-01
osat_cds	osat_cds	0.0045	0.0134	0.3378	Os09t0358500-00	Os04t0531800-01
osat_cds	osat_cds	0.1926	1.3296	0.1449	Os03t0569900-01	Os08t0190200-00
osat_cds	osat_cds	0.2130	2.3649	0.0901	Os12t0538500-01	Os03t0348900-01
osat_cds	osat_cds	0.1520	1.0014	0.1518	Os01t0744000-01	Os05t0521300-04
osat_cds	osat_cds	0.3686	0.2081	1.7717	Os10t0162100-01	Os10t0161800-00
osat_cds	osat_cds	0.8563	0.6229	1.3747	Os02t0732350-00	Os06t0260000-01
osat_cds	osat_cds	0.0421	0.7441	0.0565	Os07t0252400-01	Os03t0837100-01
osat_cds	osat_cds	0.0507	0.1205	0.4205	Os02t0693000-01	Os02t0255900-01
osat_cds	osat_cds	0.1852	0.1628	1.1375	Os10t0357700-01	Os04t0487000-01
osat_cds	osat_cds	0.3986	0.9552	0.4173	Os07t0613000-01	Os09t0442600-01
osat_cds	osat_cds	0.4620	0.7658	0.6033	Os08t0197200-01	Os08t0197000-01
osat_cds	osat_cds	0.3075	0.3019	1.0187	Os11t0573900-01	Os11t0573800-00
osat_cds	osat_cds	0.2246	1.0686	0.2102	Os11t0644500-01	Os01t0261600-00
osat_cds	osat_cds	0.3763	57.6833	0.0065	Os01t0686400-01	Os01t0121100-02
osat_cds	osat_cds	0.7622	0.9216	0.8270	Os03t0415351-00	Os09t0485500-01
osat_cds	osat_cds	0.1298	0.6243	0.2079	Os02t0170100-01	Os06t0667600-01
osat_cds	osat_cds	0.1383	0.7516	0.1840	Os12t0555100-01	Os12t0555000-01
osat_cds	osat_cds	0.1551	1.2550	0.1236	Os09t0453000-01	Os02t0566900-01
osat_cds	osat_cds	0.0324	1.6425	0.0197	Os01t0338000-01	Os01t0254000-01
osat_cds	osat_cds	0.0797	0.0977	0.8156	Os10t0459550-00	Os04t0504200-01
osat_cds	osat_cds	0.1029	2.9764	0.0346	Os06t0219700-01	Os02t0757700-01
osat_cds	osat_cds	0.4885	0.4411	1.1075	Os01t0759800-00	Os01t0759900-01
osat_cds	osat_cds	0.0181	0.0985	0.1837	Os11t0425100-02	Os09t0381400-01
osat_cds	osat_cds	0.0232	0.1282	0.1810	Os02t0205000-01	Os02t0524300-00
osat_cds	osat_cds	0.0707	0.4255	0.1661	Os06t0273500-01	Os06t0273200-00
osat_cds	osat_cds	0.6810	0.5146	1.3234	Os03t0238700-01	Os03t0238750-00
osat_cds	osat_cds	0.2081	1.7769	0.1171	Os06t0602700-01	Os05t0171300-01
osat_cds	osat_cds	0.2800	0.4580	0.6115	Os01t0116300-01	Os01t0113500-01
osat_cds	osat_cds	0.8438	1.0816	0.7802	Os05t0212200-01	Os01t0176900-00
osat_cds	osat_cds	0.0119	0.0001	99.0000	Os05t0489500-01	Os03t0648250-00
osat_cds	osat_cds	0.0330	0.0506	0.6520	Os05t0546500-00	Os05t0547850-01
osat_cds	osat_cds	0.5133	0.4305	1.1923	Os06t0185966-00	Os06t0186300-00
osat_cds	osat_cds	0.3256	0.2204	1.4775	Os09t0547300-01	Os08t0551200-00
osat_cds	osat_cds	0.3631	0.5731	0.6334	Os03t0625700-01	Os11t0276000-01
osat_cds	osat_cds	0.0972	0.8899	0.1092	Os05t0524300-01	Os01t0739000-01
osat_cds	osat_cds	0.0344	0.1158	0.2968	Os11t0307400-00	Os01t0196133-00
osat_cds	osat_cds	0.3818	0.1579	2.4178	Os07t0258400-03	Os07t0257200-01
osat_cds	osat_cds	0.1761	1.0140	0.1737	Os09t0456200-01	Os08t0472000-01
osat_cds	osat_cds	0.0843	0.7483	0.1127	Os01t0521600-00	Os10t0358200-00
osat_cds	osat_cds	0.5210	0.4960	1.0504	Os01t0200400-01	Os08t0390100-01
osat_cds	osat_cds	0.1180	1.0229	0.1153	Os03t0565600-01	Os07t0102400-01
osat_cds	osat_cds	0.3801	0.4101	0.9267	Os05t0200160-00	Os02t0287700-00
osat_cds	osat_cds	0.0313	0.0522	0.5994	Os05t0445800-00	Os05t0446500-02
osat_cds	osat_cds	0.1169	0.4588	0.2548	Os05t0524550-00	Os05t0524500-01
osat_cds	osat_cds	0.1171	0.3834	0.3053	Os10t0501500-01	Os06t0192300-00
osat_cds	osat_cds	0.0796	0.3674	0.2168	Os12t0608900-00	Os12t0608500-01
osat_cds	osat_cds	0.6378	0.5819	1.0962	Os02t0135300-00	Os02t0766000-02
osat_cds	osat_cds	0.2385	0.5582	0.4272	Os01t0123900-01	Os01t0124650-02
osat_cds	osat_cds	0.5144	1.1471	0.4484	Os11t0620300-01	Os10t0505000-01
osat_cds	osat_cds	0.1016	0.2949	0.3447	Os11t0208700-00	Os11t0208800-01
osat_cds	osat_cds	0.1710	0.3380	0.5058	Os04t0370600-01	Os04t0370500-00
osat_cds	osat_cds	0.3712	0.2763	1.3436	Os06t0127800-01	Os06t0127825-00
osat_cds	osat_cds	0.1944	0.9241	0.2104	Os04t0662200-01	Os04t0662400-01
osat_cds	osat_cds	0.6959	0.7538	0.9232	Os02t0114600-01	Os10t0409900-01
osat_cds	osat_cds	0.3558	0.5965	0.5964	Os03t0604432-01	Os03t0604200-01
osat_cds	osat_cds	0.7690	0.5789	1.3283	Os01t0727820-00	Os01t0727800-01
osat_cds	osat_cds	0.5960	0.4322	1.3790	Os05t0363566-00	Os05t0552700-01
osat_cds	osat_cds	0.0611	0.1306	0.4675	Os01t0283700-01	Os01t0283600-00
osat_cds	osat_cds	0.2688	3.8158	0.0704	Os04t0118900-01	Os02t0122800-02
osat_cds	osat_cds	0.0013	0.0039	0.3338	Os02t0305700-02	Os08t0534900-01
osat_cds	osat_cds	0.7118	1.0613	0.6707	Os12t0614201-01	Os12t0614200-00
osat_cds	osat_cds	0.1377	0.5042	0.2731	Os10t0179200-00	Os03t0658800-01
osat_cds	osat_cds	0.0001	0.1094	0.0010	Os10t0323900-01	Os10t0323600-01
osat_cds	osat_cds	0.2076	1.3281	0.1563	Os10t0339600-01	Os10t0339290-01
osat_cds	osat_cds	0.2033	0.4825	0.4214	Os07t0586100-01	Os07t0586200-01
osat_cds	osat_cds	0.5179	0.5144	1.0067	Os01t0945150-00	Os01t0945100-00
osat_cds	osat_cds	0.0099	0.0646	0.1529	Os03t0733400-01	Os05t0583100-01
osat_cds	osat_cds	0.5975	0.5564	1.0739	Os09t0438400-00	Os08t0485700-01
osat_cds	osat_cds	0.3479	0.1563	2.2259	Os01t0900700-00	Os01t0900400-01
osat_cds	osat_cds	0.6493	0.6001	1.0820	Os02t0566400-01	Os04t0447950-00
osat_cds	osat_cds	0.0124	0.0922	0.1348	Os04t0206000-00	Os04t0206700-02
osat_cds	osat_cds	0.2228	0.2884	0.7723	Os08t0441300-01	Os02t0124000-01
osat_cds	osat_cds	0.0629	1.0907	0.0577	Os11t0592100-01	Os11t0592000-01
osat_cds	osat_cds	0.3105	0.2627	1.1818	Os03t0188900-01	Os10t0377300-01
osat_cds	osat_cds	0.1539	0.8713	0.1766	Os03t0691800-01	Os12t0639600-02
osat_cds	osat_cds	0.6675	0.9059	0.7368	Os06t0127300-01	Os06t0127250-00
osat_cds	osat_cds	0.6915	0.7190	0.9618	Os07t0173400-01	Os03t0747600-02
osat_cds	osat_cds	0.1362	0.6211	0.2193	Os12t0571000-01	Os12t0568200-01
osat_cds	osat_cds	0.3178	4.3508	0.0730	Os07t0615800-00	Os12t0560400-01
osat_cds	osat_cds	0.0137	0.0306	0.4478	Os01t0681400-01	Os03t0258500-01
osat_cds	osat_cds	0.0928	0.1958	0.4740	Os02t0718600-01	Os09t0550150-00
osat_cds	osat_cds	0.1049	2.4935	0.0421	Os03t0783700-00	Os03t0811300-01
osat_cds	osat_cds	0.0514	0.0703	0.7310	Os10t0126700-01	Os10t0126500-01
osat_cds	osat_cds	0.0769	0.5062	0.1519	Os08t0189100-01	Os08t0188900-01
osat_cds	osat_cds	0.0035	0.0000	99.0000	Os06t0282750-00	Os09t0264011-00
osat_cds	osat_cds	1.2596	0.9071	1.3887	Os06t0146500-00	Os06t0146400-01
osat_cds	osat_cds	0.0857	0.2780	0.3084	Os04t0291900-00	Os05t0263100-00
osat_cds	osat_cds	1.2181	1.2599	0.9668	Os10t0516300-01	Os10t0516350-00
osat_cds	osat_cds	0.5335	0.5292	1.0081	Os09t0533200-00	Os06t0131500-01
osat_cds	osat_cds	0.0694	1.3531	0.0513	Os03t0807100-01	Os07t0205500-01
osat_cds	osat_cds	0.1616	0.2130	0.7587	Os11t0201299-01	Os11t0201360-01
osat_cds	osat_cds	0.5344	0.5690	0.9392	Os06t0204600-00	Os06t0161300-01
osat_cds	osat_cds	0.2898	0.5980	0.4846	Os05t0486150-01	Os05t0486100-01
osat_cds	osat_cds	0.6989	0.5351	1.3061	Os04t0480400-01	Os03t0406200-01
osat_cds	osat_cds	0.2683	0.7148	0.3753	Os06t0703500-01	Os02t0139400-02
osat_cds	osat_cds	0.2364	0.5694	0.4152	Os05t0365300-01	Os01t0782100-01
osat_cds	osat_cds	0.8205	0.5350	1.5336	Os01t0594900-01	Os03t0291700-01
osat_cds	osat_cds	0.1247	2.0075	0.0621	Os05t0573500-01	Os05t0463800-01
osat_cds	osat_cds	0.0435	0.1842	0.2361	Os09t0552500-01	Os09t0552600-01
osat_cds	osat_cds	0.3613	1.0375	0.3483	Os07t0556066-00	Os07t0556000-01
osat_cds	osat_cds	0.0260	0.7247	0.0359	Os01t0857700-01	Os05t0446300-01
osat_cds	osat_cds	0.0636	1.4236	0.0447	Os05t0113900-01	Os03t0279200-01
osat_cds	osat_cds	0.1981	1.4561	0.1361	Os05t0567600-00	Os01t0663051-00
osat_cds	osat_cds	0.0545	0.1348	0.4045	Os11t0513900-01	Os11t0513500-00
osat_cds	osat_cds	0.0985	0.2189	0.4499	Os07t0554200-00	Os07t0554500-00
osat_cds	osat_cds	0.1006	0.2251	0.4468	Os11t0514400-00	Os11t0514500-01
osat_cds	osat_cds	0.6751	0.7337	0.9201	Os12t0605800-01	Os12t0605850-00
osat_cds	osat_cds	0.4114	0.5427	0.7580	Os12t0556600-01	Os01t0616900-00
osat_cds	osat_cds	0.1038	0.1509	0.6879	Os06t0115800-01	Os07t0159500-01
osat_cds	osat_cds	0.2235	1.3131	0.1702	Os02t0480800-00	Os12t0162400-01
osat_cds	osat_cds	0.4567	0.6565	0.6957	Os08t0229601-01	Os08t0229500-01
osat_cds	osat_cds	0.0440	1.9440	0.0226	Os01t0720700-00	Os05t0533500-01
osat_cds	osat_cds	0.4424	0.5352	0.8266	Os02t0122600-00	Os07t0244600-00
osat_cds	osat_cds	0.0099	0.0989	0.0999	Os04t0674200-01	Os05t0188800-00
osat_cds	osat_cds	0.0684	0.2342	0.2920	Os07t0570500-01	Os07t0570100-01
osat_cds	osat_cds	0.0318	0.0735	0.4317	Os10t0422075-00	Os03t0103950-00
osat_cds	osat_cds	0.1774	0.6473	0.2741	Os06t0634500-01	Os02t0190500-01
osat_cds	osat_cds	0.6603	0.6561	1.0064	Os04t0381500-01	Os12t0421000-01
osat_cds	osat_cds	0.1693	0.6130	0.2762	Os05t0251900-00	Os05t0252000-01
osat_cds	osat_cds	0.0580	2.3120	0.0251	Os06t0136600-01	Os03t0248600-01
osat_cds	osat_cds	0.0172	0.0258	0.6648	Os12t0102700-01	Os11t0103100-00
osat_cds	osat_cds	0.0560	0.7979	0.0701	Os04t0430000-01	Os02t0549200-01
osat_cds	osat_cds	0.0899	0.1673	0.5374	Os08t0553300-00	Os08t0552000-00
osat_cds	osat_cds	0.0146	0.0613	0.2388	Os11t0693900-01	Os11t0695900-01
osat_cds	osat_cds	0.0000	0.0000	0.4124	Os08t0123101-01	Os08t0122900-01
osat_cds	osat_cds	0.0620	0.4619	0.1343	Os04t0689000-01	Os04t0688600-01
osat_cds	osat_cds	0.7753	0.8810	0.8800	Os01t0730600-00	Os09t0505400-00
osat_cds	osat_cds	0.0658	2.0852	0.0316	Os02t0120600-01	Os01t0658400-01
osat_cds	osat_cds	0.2373	0.1624	1.4611	Os10t0555900-02	Os10t0555600-01
osat_cds	osat_cds	0.0208	2.2285	0.0093	Os01t0110700-01	Os01t0746000-00
osat_cds	osat_cds	0.1926	2.1521	0.0895	Os07t0114000-01	Os03t0761100-02
osat_cds	osat_cds	0.0809	0.9076	0.0892	Os05t0591600-01	Os01t0588900-01
osat_cds	osat_cds	0.0727	0.1709	0.4253	Os10t0436900-01	Os11t0107266-00
osat_cds	osat_cds	0.3093	0.6070	0.5095	Os09t0441650-01	Os09t0441700-00
osat_cds	osat_cds	0.2792	0.0642	4.3473	Os06t0163200-01	Os12t0545600-01
osat_cds	osat_cds	0.0263	0.0105	2.5175	Os11t0662100-00	Os07t0640300-00
osat_cds	osat_cds	0.1459	0.6363	0.2293	Os03t0835700-00	Os03t0245800-02
osat_cds	osat_cds	0.1938	1.0128	0.1914	Os02t0803200-01	Os06t0176150-00
osat_cds	osat_cds	0.1915	0.7249	0.2642	Os03t0361700-00	Os03t0362500-00
osat_cds	osat_cds	0.1350	0.9239	0.1461	Os07t0677100-01	Os07t0677300-01
osat_cds	osat_cds	0.2473	1.2765	0.1937	Os10t0105700-01	Os11t0473832-00
osat_cds	osat_cds	0.0000	0.0000	99.0000	Os06t0513943-01	Os06t0513050-01
osat_cds	osat_cds	0.0001	0.0532	0.0010	Os07t0523150-00	Os07t0523100-00
osat_cds	osat_cds	0.0939	0.4291	0.2189	Os07t0574500-01	Os07t0574200-00
osat_cds	osat_cds	0.1920	0.6312	0.3041	Os02t0153700-01	Os02t0154000-01
osat_cds	osat_cds	0.2213	9.5551	0.0232	Os04t0596400-01	Os03t0775500-01
osat_cds	osat_cds	0.0929	0.2604	0.3568	Os10t0134900-00	Os10t0135100-00
osat_cds	osat_cds	0.0859	2.8626	0.0300	Os01t0844300-01	Os05t0458100-01
osat_cds	osat_cds	0.0991	1.6563	0.0598	Os01t0618900-01	Os05t0587000-01
osat_cds	osat_cds	0.2128	1.0038	0.2120	Os06t0244700-01	Os02t0739900-01
osat_cds	osat_cds	0.1456	1.2949	0.1124	Os03t0567600-01	Os02t0330200-01
osat_cds	osat_cds	0.7823	0.8001	0.9777	Os05t0576700-01	Os05t0576750-00
osat_cds	osat_cds	0.5700	0.9075	0.6282	Os04t0543700-01	Os06t0700000-01
osat_cds	osat_cds	0.2151	1.9053	0.1129	Os03t0836500-01	Os07t0250300-01
osat_cds	osat_cds	0.3920	0.3511	1.1163	Os02t0462000-01	Os02t0462200-01
osat_cds	osat_cds	0.3376	0.6197	0.5448	Os07t0123700-00	Os07t0123601-01
osat_cds	osat_cds	0.6020	0.5122	1.1754	Os01t0278950-00	Os01t0278975-00
osat_cds	osat_cds	0.5791	0.6115	0.9471	Os03t0177966-01	Os03t0178000-01
osat_cds	osat_cds	0.5297	0.9171	0.5776	Os05t0572800-00	Os05t0572700-02
osat_cds	osat_cds	0.5023	0.2612	1.9229	Os01t0147400-00	Os01t0147700-01
osat_cds	osat_cds	0.8805	0.9047	0.9732	Os07t0674150-00	Os05t0363200-01
osat_cds	osat_cds	0.5540	0.5138	1.0782	Os02t0616100-01	Os04t0670100-00
osat_cds	osat_cds	0.7133	0.3873	1.8416	Os04t0604250-01	Os10t0340800-01
osat_cds	osat_cds	0.6748	0.4444	1.5184	Os01t0823700-01	Os10t0378400-01
osat_cds	osat_cds	0.5856	0.5748	1.0189	Os03t0149400-01	Os02t0820300-01
osat_cds	osat_cds	0.0006	0.0702	0.0082	Os09t0482100-01	Os09t0482400-01
osat_cds	osat_cds	0.1026	1.9276	0.0532	Os08t0473600-02	Os09t0457600-00
osat_cds	osat_cds	0.1257	0.5048	0.2491	Os05t0221900-00	Os05t0215066-00
osat_cds	osat_cds	0.7677	0.8995	0.8535	Os06t0149133-00	Os06t0149100-01
osat_cds	osat_cds	0.5407	0.5470	0.9885	Os06t0572350-00	Os06t0572300-00
osat_cds	osat_cds	0.3748	3.5518	0.1055	Os02t0301400-01	Os09t0290900-01
osat_cds	osat_cds	0.5623	0.4104	1.3702	Os06t0171500-01	Os07t0596300-02
osat_cds	osat_cds	0.1666	0.4208	0.3960	Os03t0212300-01	Os02t0197750-00
osat_cds	osat_cds	0.2284	2.0218	0.1130	Os08t0156700-01	Os04t0534400-01
osat_cds	osat_cds	0.1075	0.1652	0.6507	Os12t0611700-01	Os05t0103800-00
osat_cds	osat_cds	0.4780	0.3562	1.3417	Os02t0204000-01	Os08t0153600-00
osat_cds	osat_cds	0.5067	0.5942	0.8527	Os08t0141700-02	Os10t0464100-01
osat_cds	osat_cds	0.1281	0.2326	0.5510	Os05t0277350-00	Os12t0601000-00
osat_cds	osat_cds	0.0117	0.0126	0.9294	Os06t0315601-00	Os05t0480300-01
osat_cds	osat_cds	0.5184	0.7543	0.6872	Os08t0172800-01	Os08t0173300-01
osat_cds	osat_cds	0.5833	0.4387	1.3298	Os01t0275800-01	Os01t0275900-00
osat_cds	osat_cds	0.0386	0.0383	1.0080	Os01t0567200-01	Os01t0108500-00
osat_cds	osat_cds	0.6926	0.8424	0.8222	Os01t0878200-01	Os07t0537701-01
osat_cds	osat_cds	0.5748	0.5365	1.0715	Os11t0220550-00	Os11t0220500-00
osat_cds	osat_cds	0.0437	0.3425	0.1275	Os01t0299400-01	Os10t0150200-01
osat_cds	osat_cds	0.0735	0.7853	0.0936	Os07t0167200-01	Os03t0792500-02
osat_cds	osat_cds	0.0115	0.1532	0.0752	Os11t0138700-01	Os12t0135200-01
osat_cds	osat_cds	0.0474	0.7673	0.0618	Os02t0169300-01	Os06t0668200-01
osat_cds	osat_cds	0.0114	0.0214	0.5348	Os12t0140200-00	Os12t0140700-01
osat_cds	osat_cds	0.7706	0.8641	0.8919	Os02t0588550-00	Os02t0588600-01
osat_cds	osat_cds	0.4619	1.2951	0.3566	Os12t0140550-00	Os01t0567500-01
osat_cds	osat_cds	0.0308	0.6953	0.0442	Os04t0493400-01	Os04t0494100-02
osat_cds	osat_cds	0.6731	0.8573	0.7852	Os02t0661050-01	Os02t0661000-00
osat_cds	osat_cds	0.0271	0.0745	0.3646	Os06t0167400-01	Os07t0607700-01
osat_cds	osat_cds	0.0855	0.9626	0.0889	Os03t0678400-01	Os12t0636000-01
osat_cds	osat_cds	0.5571	0.6697	0.8319	Os03t0317100-01	Os09t0327200-00
osat_cds	osat_cds	0.0959	0.8434	0.1137	Os10t0456600-01	Os03t0146000-01
osat_cds	osat_cds	0.0000	0.0000	0.4926	Os08t0535000-00	Os08t0534350-00
osat_cds	osat_cds	0.4276	0.2697	1.5853	Os06t0334600-01	Os08t0384700-01
osat_cds	osat_cds	0.7304	0.5188	1.4079	Os01t0756300-01	Os09t0452200-01
osat_cds	osat_cds	0.0115	0.7925	0.0146	Os03t0390000-02	Os07t0622100-01
osat_cds	osat_cds	0.1743	0.4569	0.3815	Os03t0730500-02	Os03t0730400-01
osat_cds	osat_cds	0.4894	2.4712	0.1980	Os08t0526700-00	Os02t0504500-01
osat_cds	osat_cds	0.7842	0.6982	1.1233	Os12t0274450-01	Os05t0450733-01
osat_cds	osat_cds	0.1198	0.2048	0.5849	Os11t0598300-00	Os11t0598500-00
osat_cds	osat_cds	0.6562	0.7613	0.8620	Os01t0154200-00	Os01t0154250-00
osat_cds	osat_cds	0.0266	0.0862	0.3079	Os09t0560100-00	Os10t0511300-00
osat_cds	osat_cds	0.6953	0.4806	1.4468	Os10t0481150-00	Os07t0448200-00
osat_cds	osat_cds	0.1954	0.4031	0.4847	Os06t0205250-01	Os08t0423400-01
osat_cds	osat_cds	0.3146	0.2499	1.2588	Os09t0492900-00	Os09t0493000-01
osat_cds	osat_cds	0.3821	0.6702	0.5701	Os05t0212350-00	Os05t0212300-01
osat_cds	osat_cds	0.3862	1.1996	0.3219	Os11t0516800-01	Os11t0519500-00
osat_cds	osat_cds	0.0066	0.0237	0.2785	Os01t0353900-01	Os12t0630750-00
osat_cds	osat_cds	0.3744	0.6089	0.6149	Os08t0194350-00	Os08t0195000-00
osat_cds	osat_cds	0.0829	2.2557	0.0367	Os04t0390000-02	Os07t0695800-01
osat_cds	osat_cds	0.0000	0.0000	0.3909	Os12t0468000-01	Os12t0467700-01
osat_cds	osat_cds	0.0059	0.0001	99.0000	Os07t0212400-01	Os02t0129000-00
osat_cds	osat_cds	0.1756	0.3705	0.4739	Os05t0575101-00	Os02t0670900-02
osat_cds	osat_cds	0.6118	0.4031	1.5179	Os08t0518100-01	Os06t0661700-02
osat_cds	osat_cds	0.0660	0.6665	0.0990	Os08t0512700-01	Os09t0492700-01
osat_cds	osat_cds	0.3633	0.2668	1.3617	Os06t0234300-00	Os06t0234600-01
osat_cds	osat_cds	0.1093	0.5298	0.2063	Os05t0297400-00	Os09t0103700-01
osat_cds	osat_cds	0.0015	0.0199	0.0764	Os12t0138900-01	Os11t0142500-01
osat_cds	osat_cds	0.3332	0.9029	0.3690	Os10t0112100-01	Os02t0579800-01
osat_cds	osat_cds	0.5385	0.6547	0.8225	Os03t0305500-02	Os03t0327751-00
osat_cds	osat_cds	0.7366	0.6586	1.1184	Os04t0136802-01	Os01t0553901-01
osat_cds	osat_cds	0.7677	0.8995	0.8535	Os06t0149100-01	Os06t0149133-00
osat_cds	osat_cds	0.0811	0.1165	0.6961	Os11t0677000-00	Os11t0673600-00
osat_cds	osat_cds	0.2485	2.6627	0.0933	Os04t0522800-01	Os02t0631100-01
osat_cds	osat_cds	0.1369	0.1409	0.9717	Os12t0120400-01	Os11t0120725-00
osat_cds	osat_cds	0.2770	0.8967	0.3089	Os01t0921400-01	Os02t0505400-02
osat_cds	osat_cds	0.2641	0.9387	0.2814	Os07t0685300-01	Os03t0325500-01
osat_cds	osat_cds	0.1374	0.7940	0.1731	Os06t0340001-00	Os06t0610000-01
osat_cds	osat_cds	0.1793	0.1869	0.9590	Os02t0548900-01	Os02t0759900-01
osat_cds	osat_cds	0.0897	0.3442	0.2607	Os07t0552400-00	Os07t0552800-01
