Reference_Species	Query_Species	dN	dS	dNdS	Reference_Gene	Query_gene
bdis_cds	bdis_cds	0.0000	0.0000	0.4789	Bradi1g18793	Bradi1g18793
bdis_cds	bdis_cds	0.0000	0.0000	0.4087	Bradi1g06670	Bradi1g06670
bdis_cds	bdis_cds	0.0000	0.0000	0.3903	Bradi5g17057	Bradi5g17057
bdis_cds	bdis_cds	0.0000	0.0000	0.3686	Bradi1g68540	Bradi1g68540
bdis_cds	bdis_cds	0.0000	0.0000	0.5064	Bradi2g03825	Bradi2g03825
bdis_cds	bdis_cds	0.0000	0.0000	0.4148	Bradi3g39740	Bradi3g39740
bdis_cds	bdis_cds	0.0000	0.0000	0.4106	Bradi5g11750	Bradi5g11750
bdis_cds	bdis_cds	0.0000	0.0000	0.9513	Bradi2g47680	Bradi2g47680
bdis_cds	bdis_cds	0.0000	0.0000	2.4513	Bradi3g27980	Bradi3g27980
bdis_cds	bdis_cds	0.0000	0.0000	0.1437	Bradi1g16760	Bradi1g16760
bdis_cds	bdis_cds	0.0000	0.0000	0.2767	Bradi1g62170	Bradi1g62170
bdis_cds	bdis_cds	0.0000	0.0000	0.4584	Bradi3g38142	Bradi3g38142
bdis_cds	bdis_cds	0.0000	0.0000	0.3852	Bradi1g33940	Bradi1g33940
bdis_cds	bdis_cds	0.0000	0.0000	0.4972	Bradi3g11430	Bradi3g11430
bdis_cds	bdis_cds	0.0000	0.0000	0.3961	Bradi3g44320	Bradi3g44320
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g66050	Bradi1g66050
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g58780	Bradi3g58780
bdis_cds	bdis_cds	0.0000	0.0000	0.4085	Bradi3g35377	Bradi3g35377
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g25320	Bradi2g25320
bdis_cds	bdis_cds	0.0000	0.0000	0.3371	Bradi2g49774	Bradi2g49774
bdis_cds	bdis_cds	0.0000	0.0000	0.3997	Bradi2g18713	Bradi2g18713
bdis_cds	bdis_cds	0.0000	0.0001	0.0010	Bradi4g28597	Bradi4g28597
bdis_cds	bdis_cds	0.0000	0.0000	0.3880	Bradi3g47730	Bradi3g47730
bdis_cds	bdis_cds	0.0000	0.0000	0.4317	Bradi3g23140	Bradi3g23140
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g03930	Bradi3g03930
bdis_cds	bdis_cds	0.0000	0.0000	0.4216	Bradi3g52885	Bradi3g52885
bdis_cds	bdis_cds	0.0000	0.0000	0.3731	Bradi3g57820	Bradi3g57820
bdis_cds	bdis_cds	0.0000	0.0000	0.4948	Bradi3g17567	Bradi3g17567
bdis_cds	bdis_cds	0.0000	0.0000	0.4536	Bradi5g27680	Bradi5g27680
bdis_cds	bdis_cds	0.0000	0.0000	0.0031	Bradi5g15600	Bradi5g15600
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g44205	Bradi4g44205
bdis_cds	bdis_cds	0.0000	0.0000	0.4518	Bradi2g33345	Bradi2g33345
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g18990	Bradi1g18990
bdis_cds	bdis_cds	0.0000	0.0000	0.3279	Bradi4g02420	Bradi4g02420
bdis_cds	bdis_cds	0.0000	0.0000	0.4798	Bradi3g03210	Bradi3g03210
bdis_cds	bdis_cds	0.0000	0.0000	0.4896	Bradi3g38580	Bradi3g38580
bdis_cds	bdis_cds	0.0000	0.0000	0.3821	Bradi2g53800	Bradi2g53800
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g19650	Bradi5g19650
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g25590	Bradi2g25590
bdis_cds	bdis_cds	0.0000	0.0000	0.3908	Bradi3g25370	Bradi3g25370
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g59260	Bradi2g59260
bdis_cds	bdis_cds	0.0000	0.0000	0.4918	Bradi2g37340	Bradi2g37340
bdis_cds	bdis_cds	0.0000	0.0000	17.3772	Bradi4g01590	Bradi4g01590
bdis_cds	bdis_cds	0.0000	0.0000	0.3703	Bradi1g59216	Bradi1g59216
bdis_cds	bdis_cds	0.0000	0.0000	0.4933	Bradi3g19000	Bradi3g19000
bdis_cds	bdis_cds	0.0000	0.0000	0.4298	Bradi5g17132	Bradi5g17132
bdis_cds	bdis_cds	0.0000	0.0000	0.5083	Bradi1g14965	Bradi1g14965
bdis_cds	bdis_cds	0.0000	0.0000	0.3497	Bradi3g51380	Bradi3g51380
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g50040	Bradi2g50040
bdis_cds	bdis_cds	0.0000	0.0000	0.3913	Bradi4g20650	Bradi4g20650
bdis_cds	bdis_cds	0.0000	0.0000	0.4952	Bradi4g17396	Bradi4g17396
bdis_cds	bdis_cds	0.0000	0.0000	0.3319	Bradi2g43500	Bradi2g43500
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g54507	Bradi3g54507
bdis_cds	bdis_cds	0.0000	0.0000	0.3859	Bradi2g24715	Bradi2g24715
bdis_cds	bdis_cds	0.0000	0.0000	0.3919	Bradi2g43330	Bradi2g43330
bdis_cds	bdis_cds	0.0000	0.0000	0.5110	Bradi1g08400	Bradi1g08400
bdis_cds	bdis_cds	0.0000	0.0000	0.4760	Bradi4g19530	Bradi4g19530
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g24378	Bradi4g24378
bdis_cds	bdis_cds	0.0000	0.0000	0.4307	Bradi3g50835	Bradi3g50835
bdis_cds	bdis_cds	0.0000	0.0000	0.4711	Bradi1g14000	Bradi1g14000
bdis_cds	bdis_cds	0.0000	0.0000	0.5197	Bradi1g15055	Bradi1g15055
bdis_cds	bdis_cds	0.0000	0.0000	0.4591	Bradi1g74515	Bradi1g74515
bdis_cds	bdis_cds	0.0000	0.0000	0.4263	Bradi2g58480	Bradi2g58480
bdis_cds	bdis_cds	0.0000	0.0000	0.4191	Bradi1g14020	Bradi1g14020
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g30801	Bradi1g30801
bdis_cds	bdis_cds	0.0000	0.0000	0.5125	Bradi2g49320	Bradi2g49320
bdis_cds	bdis_cds	0.0000	0.0000	0.3440	Bradi1g01560	Bradi1g01560
bdis_cds	bdis_cds	0.0000	0.0000	54.4478	Bradi2g11695	Bradi2g11695
bdis_cds	bdis_cds	0.0000	0.0000	0.1216	Bradi1g20860	Bradi1g20860
bdis_cds	bdis_cds	0.0000	0.0000	0.5049	Bradi5g14520	Bradi5g14520
bdis_cds	bdis_cds	0.0000	0.0000	0.1792	Bradi4g04965	Bradi4g04965
bdis_cds	bdis_cds	0.0000	0.0000	0.5222	Bradi1g60950	Bradi1g60950
bdis_cds	bdis_cds	0.0000	0.0000	0.4737	Bradi1g54312	Bradi1g54312
bdis_cds	bdis_cds	0.0000	0.0000	0.4328	Bradi3g33770	Bradi3g33770
bdis_cds	bdis_cds	0.0000	0.0000	0.3598	Bradi4g41000	Bradi4g41000
bdis_cds	bdis_cds	0.0000	0.0000	0.3647	Bradi1g32490	Bradi1g32490
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g11890	Bradi2g11890
bdis_cds	bdis_cds	0.0000	0.0000	0.5200	Bradi2g35671	Bradi2g35671
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g09770	Bradi1g09770
bdis_cds	bdis_cds	0.0000	0.0000	0.1357	Bradi4g41512	Bradi4g41512
bdis_cds	bdis_cds	0.0000	0.0000	0.3662	Bradi2g58840	Bradi2g58840
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi2g51895	Bradi2g51895
bdis_cds	bdis_cds	0.0000	0.0000	0.4988	Bradi4g18291	Bradi4g18291
bdis_cds	bdis_cds	0.0000	0.0000	0.3039	Bradi1g02517	Bradi1g02517
bdis_cds	bdis_cds	0.0000	0.0000	0.4970	Bradi1g64603	Bradi1g64603
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g09215	Bradi1g09215
bdis_cds	bdis_cds	0.0000	0.0000	0.5170	Bradi3g39431	Bradi3g39431
bdis_cds	bdis_cds	0.0000	0.0000	0.4635	Bradi1g73770	Bradi1g73770
bdis_cds	bdis_cds	0.0000	0.0000	0.2582	Bradi1g71425	Bradi1g71425
bdis_cds	bdis_cds	0.0000	0.0000	0.4776	Bradi4g41200	Bradi4g41200
bdis_cds	bdis_cds	0.0000	0.0000	0.2918	Bradi2g32910	Bradi2g32910
bdis_cds	bdis_cds	0.0000	0.0000	0.3832	Bradi4g13550	Bradi4g13550
bdis_cds	bdis_cds	0.0000	0.0000	0.4386	Bradi2g00240	Bradi2g00240
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g31840	Bradi4g31840
bdis_cds	bdis_cds	0.0000	0.0000	0.3934	Bradi1g54090	Bradi1g54090
bdis_cds	bdis_cds	0.0000	0.0000	0.4501	Bradi2g04110	Bradi2g04110
bdis_cds	bdis_cds	0.0000	0.0000	13.8613	Bradi3g58660	Bradi3g58660
bdis_cds	bdis_cds	0.0000	0.0000	0.5136	Bradi1g59105	Bradi1g59105
bdis_cds	bdis_cds	0.0000	0.0000	0.3619	Bradi4g32927	Bradi4g32927
bdis_cds	bdis_cds	0.0000	0.0000	0.4688	Bradi4g08450	Bradi4g08450
bdis_cds	bdis_cds	0.0000	0.0000	0.4955	Bradi4g25136	Bradi4g25136
bdis_cds	bdis_cds	0.0000	0.0000	0.4285	Bradi1g27541	Bradi1g27541
bdis_cds	bdis_cds	0.0000	0.0000	0.4118	Bradi3g53670	Bradi3g53670
bdis_cds	bdis_cds	0.0000	0.0000	0.5149	Bradi3g31760	Bradi3g31760
bdis_cds	bdis_cds	0.0000	0.0000	0.3991	Bradi1g36965	Bradi1g36965
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi1g35150	Bradi1g35150
bdis_cds	bdis_cds	0.0000	0.0000	0.0387	Bradi2g49167	Bradi2g49167
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g78480	Bradi1g78480
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi3g26973	Bradi3g26973
bdis_cds	bdis_cds	0.0000	0.0000	0.4144	Bradi1g17330	Bradi1g17330
bdis_cds	bdis_cds	0.0000	0.0000	0.4698	Bradi1g75050	Bradi1g75050
bdis_cds	bdis_cds	0.0000	0.0000	0.3761	Bradi1g08930	Bradi1g08930
bdis_cds	bdis_cds	0.0000	0.0000	0.3059	Bradi3g36265	Bradi3g36265
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g16810	Bradi1g16810
bdis_cds	bdis_cds	0.0000	0.0000	0.2745	Bradi1g24700	Bradi1g24700
bdis_cds	bdis_cds	0.0000	0.0000	0.1897	Bradi3g19830	Bradi3g19830
bdis_cds	bdis_cds	0.0000	0.0000	0.5132	Bradi1g27860	Bradi1g27860
bdis_cds	bdis_cds	0.0000	0.0000	0.4823	Bradi4g39860	Bradi4g39810
bdis_cds	bdis_cds	0.0000	0.0000	0.1590	Bradi1g02103	Bradi1g02103
bdis_cds	bdis_cds	0.0000	0.0000	0.4038	Bradi4g11228	Bradi4g11228
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g67230	Bradi1g67230
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g19577	Bradi4g19577
bdis_cds	bdis_cds	0.0000	0.0000	0.3995	Bradi2g34785	Bradi2g34785
bdis_cds	bdis_cds	0.0000	0.0000	0.4501	Bradi4g17375	Bradi4g17375
bdis_cds	bdis_cds	0.0000	0.0000	0.4176	Bradi2g47610	Bradi2g47610
bdis_cds	bdis_cds	0.0000	0.0000	0.5074	Bradi2g10720	Bradi2g10720
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g35660	Bradi2g35660
bdis_cds	bdis_cds	0.0000	0.0000	0.4558	Bradi1g27270	Bradi1g27270
bdis_cds	bdis_cds	0.0000	0.0000	0.3911	Bradi4g08815	Bradi4g08815
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi3g36565	Bradi3g36565
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi2g03940	Bradi2g03940
bdis_cds	bdis_cds	0.0000	0.0000	0.4419	Bradi1g30337	Bradi1g30337
bdis_cds	bdis_cds	0.0000	0.0000	0.5136	Bradi4g28222	Bradi4g28222
bdis_cds	bdis_cds	0.0000	0.0000	0.1258	Bradi3g53573	Bradi3g53573
bdis_cds	bdis_cds	0.0000	0.0000	0.7412	Bradi5g22757	Bradi5g22757
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g24920	Bradi2g24920
bdis_cds	bdis_cds	0.0000	0.0000	0.5171	Bradi2g62630	Bradi2g62630
bdis_cds	bdis_cds	0.0000	0.0000	0.2479	Bradi3g34060	Bradi3g34060
bdis_cds	bdis_cds	0.0000	0.0000	0.3937	Bradi4g03580	Bradi4g03580
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g57810	Bradi1g57810
bdis_cds	bdis_cds	0.0000	0.0000	0.4577	Bradi2g09950	Bradi2g09950
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi1g09980	Bradi1g09980
bdis_cds	bdis_cds	0.0000	0.0000	0.4723	Bradi2g45041	Bradi2g45041
bdis_cds	bdis_cds	0.0000	0.0000	0.4827	Bradi4g03121	Bradi4g03121
bdis_cds	bdis_cds	0.0000	0.0000	0.3990	Bradi5g13357	Bradi5g13357
bdis_cds	bdis_cds	0.0000	0.0000	0.3846	Bradi2g43590	Bradi2g43590
bdis_cds	bdis_cds	0.0000	0.0000	0.2685	Bradi2g02817	Bradi2g02817
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g41606	Bradi3g41606
bdis_cds	bdis_cds	0.0000	0.0000	0.4845	Bradi3g10300	Bradi3g10300
bdis_cds	bdis_cds	0.0000	0.0000	0.3648	Bradi4g09910	Bradi4g09910
bdis_cds	bdis_cds	0.0000	0.0000	0.3558	Bradi1g33020	Bradi1g33020
bdis_cds	bdis_cds	0.0000	0.0000	0.4674	Bradi1g32560	Bradi1g32560
bdis_cds	bdis_cds	0.0000	0.0000	0.4006	Bradi3g03650	Bradi3g03650
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g07048	Bradi5g07048
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g16615	Bradi5g16615
bdis_cds	bdis_cds	0.0000	0.0000	0.4219	Bradi3g53100	Bradi3g53100
bdis_cds	bdis_cds	0.0000	0.0000	0.4252	Bradi3g53696	Bradi3g53696
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g11637	Bradi4g11637
bdis_cds	bdis_cds	0.0000	0.0000	0.4434	Bradi2g02070	Bradi2g02070
bdis_cds	bdis_cds	0.0000	0.0000	0.4055	Bradi1g09970	Bradi1g09970
bdis_cds	bdis_cds	0.0000	0.0000	0.3629	Bradi2g16840	Bradi2g16840
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g60050	Bradi1g60050
bdis_cds	bdis_cds	0.0000	0.0000	0.3849	Bradi3g19520	Bradi3g19520
bdis_cds	bdis_cds	0.0000	0.0000	0.4663	Bradi4g43813	Bradi4g43813
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g42010	Bradi2g42010
bdis_cds	bdis_cds	0.0000	0.0000	0.3428	Bradi1g28100	Bradi1g28100
bdis_cds	bdis_cds	0.0000	0.0000	0.4735	Bradi3g56140	Bradi3g56140
bdis_cds	bdis_cds	0.0000	0.0000	0.5453	Bradi3g05020	Bradi3g05020
bdis_cds	bdis_cds	0.0000	0.0000	0.4508	Bradi1g60340	Bradi1g60340
bdis_cds	bdis_cds	0.0000	0.0000	0.4113	Bradi1g00412	Bradi1g00412
bdis_cds	bdis_cds	0.0000	0.0000	0.3872	Bradi1g37140	Bradi1g37140
bdis_cds	bdis_cds	0.0000	0.0000	0.4073	Bradi2g40990	Bradi2g40990
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi3g06022	Bradi3g06022
bdis_cds	bdis_cds	0.0000	0.0000	2.8233	Bradi3g50120	Bradi3g50120
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g33930	Bradi3g33930
bdis_cds	bdis_cds	0.0000	0.0000	0.4299	Bradi1g78180	Bradi1g78180
bdis_cds	bdis_cds	0.0000	0.0000	0.3766	Bradi3g43535	Bradi3g43535
bdis_cds	bdis_cds	0.0000	0.0000	0.3838	Bradi1g29282	Bradi1g29282
bdis_cds	bdis_cds	0.0000	0.0000	0.4546	Bradi1g47767	Bradi1g47767
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g65710	Bradi1g65710
bdis_cds	bdis_cds	0.0000	0.0000	0.4557	Bradi4g06757	Bradi4g06757
bdis_cds	bdis_cds	0.0000	0.0000	0.4895	Bradi1g02080	Bradi1g02080
bdis_cds	bdis_cds	0.0000	0.0000	0.5060	Bradi4g20537	Bradi4g20537
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g35850	Bradi2g35850
bdis_cds	bdis_cds	0.0000	0.0000	0.5169	Bradi4g26560	Bradi4g26560
bdis_cds	bdis_cds	0.0000	0.0000	0.4327	Bradi1g42620	Bradi1g42620
bdis_cds	bdis_cds	0.0000	0.0000	0.3781	Bradi4g31160	Bradi4g31160
bdis_cds	bdis_cds	0.0000	0.0000	0.2364	Bradi4g15200	Bradi4g15200
bdis_cds	bdis_cds	0.0000	0.0000	0.3921	Bradi2g34390	Bradi2g34390
bdis_cds	bdis_cds	0.0000	0.0000	0.4815	Bradi1g44665	Bradi1g44665
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g26890	Bradi5g26890
bdis_cds	bdis_cds	0.0000	0.0000	0.5049	Bradi2g02210	Bradi2g02210
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g17418	Bradi5g17418
bdis_cds	bdis_cds	0.0000	0.0000	0.4194	Bradi5g21170	Bradi5g21170
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g20422	Bradi5g20422
bdis_cds	bdis_cds	0.0000	0.0000	0.3244	Bradi3g42900	Bradi3g42900
bdis_cds	bdis_cds	0.0000	0.0000	0.4413	Bradi2g45000	Bradi2g45000
bdis_cds	bdis_cds	0.0000	0.0000	0.5084	Bradi1g55576	Bradi1g55576
bdis_cds	bdis_cds	0.0000	0.0000	0.0158	Bradi2g25728	Bradi2g25728
bdis_cds	bdis_cds	0.0000	0.0000	0.4376	Bradi4g32340	Bradi4g32340
bdis_cds	bdis_cds	0.0000	0.0000	0.5068	Bradi3g51940	Bradi3g51940
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi2g30660	Bradi2g30660
bdis_cds	bdis_cds	0.0000	0.0000	0.4532	Bradi1g48820	Bradi1g48820
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g18358	Bradi4g18358
bdis_cds	bdis_cds	0.0000	0.0000	0.4255	Bradi2g02176	Bradi2g02176
bdis_cds	bdis_cds	0.0000	0.0000	0.2832	Bradi2g36034	Bradi2g36034
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g55825	Bradi1g55825
bdis_cds	bdis_cds	0.0000	0.0000	0.3833	Bradi1g32437	Bradi1g32437
bdis_cds	bdis_cds	0.0000	0.0000	0.5150	Bradi2g43080	Bradi2g43080
bdis_cds	bdis_cds	0.0000	0.0000	0.3844	Bradi2g10286	Bradi2g10286
bdis_cds	bdis_cds	0.0000	0.0000	0.4074	Bradi3g40540	Bradi3g40540
bdis_cds	bdis_cds	0.0000	0.0000	0.4025	Bradi3g32335	Bradi3g32335
bdis_cds	bdis_cds	0.0000	0.0000	0.2366	Bradi1g05799	Bradi1g05799
bdis_cds	bdis_cds	0.0000	0.0000	0.4092	Bradi2g41100	Bradi2g41100
bdis_cds	bdis_cds	0.0000	0.0000	0.4303	Bradi3g40170	Bradi3g40170
bdis_cds	bdis_cds	0.0000	0.0000	0.4548	Bradi3g30670	Bradi3g30670
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g17111	Bradi4g17111
bdis_cds	bdis_cds	0.0000	0.0000	0.3901	Bradi5g10654	Bradi5g10654
bdis_cds	bdis_cds	0.0000	0.0000	0.4853	Bradi5g25090	Bradi5g25090
bdis_cds	bdis_cds	0.0000	0.0000	98.9999	Bradi1g71948	Bradi1g71948
bdis_cds	bdis_cds	0.0000	0.0000	0.4204	Bradi1g04220	Bradi1g04220
bdis_cds	bdis_cds	0.0000	0.0000	0.4633	Bradi3g30680	Bradi3g30680
bdis_cds	bdis_cds	0.0000	0.0000	0.4217	Bradi1g54553	Bradi1g54553
bdis_cds	bdis_cds	0.0000	0.0000	0.4361	Bradi1g21380	Bradi1g21380
bdis_cds	bdis_cds	0.0000	0.0000	99.0000	Bradi1g33540	Bradi1g33540
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g35570	Bradi4g35570
bdis_cds	bdis_cds	0.0000	0.0000	0.4153	Bradi4g19440	Bradi4g19440
bdis_cds	bdis_cds	0.0000	0.0000	0.3769	Bradi2g16480	Bradi2g16480
bdis_cds	bdis_cds	0.0000	0.0000	0.4820	Bradi3g38950	Bradi3g38950
bdis_cds	bdis_cds	0.0000	0.0000	0.4908	Bradi1g60182	Bradi1g60182
bdis_cds	bdis_cds	0.0000	0.0000	0.1137	Bradi1g12370	Bradi1g12370
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g33260	Bradi2g33260
bdis_cds	bdis_cds	0.0000	0.0000	0.4649	Bradi3g60240	Bradi3g60240
bdis_cds	bdis_cds	0.0000	0.0000	0.5110	Bradi1g01780	Bradi1g01780
bdis_cds	bdis_cds	0.0000	0.0000	0.4426	Bradi1g75425	Bradi1g75425
bdis_cds	bdis_cds	0.0000	0.0000	0.4648	Bradi2g11500	Bradi2g11500
bdis_cds	bdis_cds	0.0000	0.0000	0.3699	Bradi4g10961	Bradi4g10961
bdis_cds	bdis_cds	0.0000	0.0000	0.3802	Bradi4g06840	Bradi4g06840
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g12660	Bradi4g12660
bdis_cds	bdis_cds	0.0000	0.0000	35.6576	Bradi5g19990	Bradi5g19990
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g36960	Bradi1g36960
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g23490	Bradi5g23490
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g55700	Bradi1g55700
bdis_cds	bdis_cds	0.0000	0.0000	0.4228	Bradi2g23193	Bradi2g23193
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g36775	Bradi4g36775
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g18425	Bradi3g18425
bdis_cds	bdis_cds	0.0000	0.0000	0.4502	Bradi3g10592	Bradi3g10592
bdis_cds	bdis_cds	0.0000	0.0000	0.5222	Bradi1g36580	Bradi1g36580
bdis_cds	bdis_cds	0.0000	0.0000	0.4732	Bradi4g37025	Bradi4g37025
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g28550	Bradi4g28550
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g35390	Bradi3g35390
bdis_cds	bdis_cds	0.0000	0.0000	0.3757	Bradi2g37090	Bradi2g37090
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g41314	Bradi2g41314
bdis_cds	bdis_cds	0.0000	0.0000	0.4982	Bradi1g02190	Bradi1g02190
bdis_cds	bdis_cds	0.0000	0.0000	0.9440	Bradi3g04026	Bradi3g04026
bdis_cds	bdis_cds	0.0000	0.0000	1.2097	Bradi2g24040	Bradi2g24040
bdis_cds	bdis_cds	0.0000	0.0000	0.4673	Bradi1g31800	Bradi1g31800
bdis_cds	bdis_cds	0.0000	0.0000	0.2697	Bradi3g04010	Bradi3g04010
bdis_cds	bdis_cds	0.0000	0.0000	0.3781	Bradi2g33390	Bradi2g33390
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g29329	Bradi3g29329
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g49040	Bradi3g49040
bdis_cds	bdis_cds	0.0000	0.0000	0.4005	Bradi5g02216	Bradi5g02216
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g16050	Bradi5g16050
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g09520	Bradi3g09520
bdis_cds	bdis_cds	0.0000	0.0000	0.3746	Bradi2g14910	Bradi2g14910
bdis_cds	bdis_cds	0.0000	0.0000	53.3142	Bradi2g08400	Bradi2g08400
bdis_cds	bdis_cds	0.0000	0.0000	0.5176	Bradi3g43587	Bradi3g43587
bdis_cds	bdis_cds	0.0000	0.0000	0.4263	Bradi1g39010	Bradi1g39010
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi5g13390	Bradi5g13390
bdis_cds	bdis_cds	0.0000	0.0000	0.4119	Bradi2g10100	Bradi2g10100
bdis_cds	bdis_cds	0.0000	0.0000	0.3467	Bradi5g22362	Bradi5g22362
bdis_cds	bdis_cds	0.0000	0.0000	0.5141	Bradi1g42330	Bradi1g42330
bdis_cds	bdis_cds	0.0000	0.0000	0.3729	Bradi2g15520	Bradi2g15520
bdis_cds	bdis_cds	0.0000	0.0000	0.4361	Bradi4g03080	Bradi4g03080
bdis_cds	bdis_cds	0.0000	0.0000	0.4285	Bradi5g23651	Bradi5g23651
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi3g33581	Bradi3g33581
bdis_cds	bdis_cds	0.0000	0.0000	0.4303	Bradi3g17750	Bradi3g17750
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g40930	Bradi2g40930
bdis_cds	bdis_cds	0.0000	0.0000	0.4794	Bradi5g00396	Bradi5g00396
bdis_cds	bdis_cds	0.0000	0.0000	0.4461	Bradi1g10380	Bradi1g10380
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g46290	Bradi1g46290
bdis_cds	bdis_cds	0.0000	0.0000	0.4501	Bradi3g25404	Bradi3g25404
bdis_cds	bdis_cds	0.0000	0.0000	0.4366	Bradi2g15532	Bradi2g15532
bdis_cds	bdis_cds	0.0000	0.0000	0.5143	Bradi3g43696	Bradi3g43696
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g44467	Bradi2g44467
bdis_cds	bdis_cds	0.0000	0.0000	0.4103	Bradi4g34860	Bradi4g34860
bdis_cds	bdis_cds	0.0000	0.0000	0.3755	Bradi1g14950	Bradi1g14950
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g55970	Bradi2g55970
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g04110	Bradi1g04110
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi4g13201	Bradi4g13201
bdis_cds	bdis_cds	0.0000	0.0000	0.4053	Bradi1g25302	Bradi1g25302
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g44910	Bradi2g44910
bdis_cds	bdis_cds	0.0000	0.0000	0.4376	Bradi4g04536	Bradi4g04536
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi2g08670	Bradi2g08670
bdis_cds	bdis_cds	0.0000	0.0000	0.3923	Bradi3g53940	Bradi3g53940
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g37365	Bradi1g37365
bdis_cds	bdis_cds	0.0000	0.0000	0.0010	Bradi1g30456	Bradi1g30456
